label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-percmem.mapjitter.klw	Risky first	7.0	ips	0.6218571428571429	0.5771071428571428	0.6657261904761904	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power-percmem.mapjitter.klw	Risky first	7.0	vertex	0.6255075757575758	0.5800847763347764	0.6686147186147187	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power-percmem.mapjitter.klw	Risky first	10.0	ips	0.5728019480519481	0.5291883116883117	0.6151623376623377	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power-percmem.mapjitter.klw	Risky first	10.0	vertex	0.5757627705627706	0.5344101731601731	0.619306277056277	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power-percmem.mapjitter.klw	Risky first	14.0	ips	0.525297619047619	0.48246212121212123	0.5701461038961038	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power-percmem.mapjitter.klw	Risky first	14.0	vertex	0.5260654761904762	0.48156493506493503	0.5689642857142857	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power-percmem.mapjitter.klw	Risky first	20.0	ips	0.47939177489177487	0.42896103896103893	0.5285984848484848	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power-percmem.mapjitter.klw	Risky first	20.0	vertex	0.4760536796536797	0.4350021645021645	0.5222272727272728	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power-percmem.mapjitter.klw	Risky first	28.0	ips	0.44266071428571435	0.3976190476190476	0.48577380952380944	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power-percmem.mapjitter.klw	Risky first	28.0	vertex	0.4352374458874459	0.3911341991341991	0.4865097402597402	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power-percmem.mapjitter.klw	Risky second	7.0	ips	0.5780091991341991	0.5348430735930736	0.6190530303030303	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power-percmem.mapjitter.klw	Risky second	7.0	vertex	0.5735806277056277	0.5333225108225108	0.6136580086580087	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power-percmem.mapjitter.klw	Risky second	10.0	ips	0.5918996753246754	0.5439751082251083	0.6366601731601731	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power-percmem.mapjitter.klw	Risky second	10.0	vertex	0.5879231601731602	0.5456709956709956	0.6251082251082251	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power-percmem.mapjitter.klw	Risky second	14.0	ips	0.5927532467532468	0.5534523809523809	0.634004329004329	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power-percmem.mapjitter.klw	Risky second	14.0	vertex	0.5811352813852814	0.537435064935065	0.6253246753246753	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power-percmem.mapjitter.klw	Risky second	20.0	ips	0.5850811688311688	0.5389556277056278	0.6298755411255411	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power-percmem.mapjitter.klw	Risky second	20.0	vertex	0.569940476190476	0.5261904761904762	0.6142857142857143	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power-percmem.mapjitter.klw	Risky second	28.0	ips	0.5708511904761904	0.5190476190476191	0.6166666666666666	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power-percmem.mapjitter.klw	Risky second	28.0	vertex	0.550642857142857	0.5047619047619047	0.5976190476190476	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
