label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n1n2.mapjitter.klw.tn0.1	Risky first	0	ips	0.5453268298866596	0.5052512970100321	0.5799247700675166	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-n1n2.mapjitter.klw.tn0.1	Risky first	0	vertex	0.5572384771452441	0.519179054237325	0.5933106684460068	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-n1n2.mapjitter.klw.tn0.1	Risky first	1	ips	0.5315098124098124	0.4981262978875761	0.5678033829161648	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-n1n2.mapjitter.klw.tn0.1	Risky first	1	vertex	0.5335914217202032	0.5003162590395009	0.5672077117928511	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-n1n2.mapjitter.klw.tn0.1	Risky first	2	ips	0.5147394110275689	0.4753331054910003	0.5556716412242729	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-n1n2.mapjitter.klw.tn0.1	Risky first	2	vertex	0.5074129775195564	0.46986380947913453	0.5455590055799033	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-n1n2.mapjitter.klw.tn0.1	Risky second	0	ips	0.5322927624797926	0.49497410734628783	0.5699377692065661	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-n1n2.mapjitter.klw.tn0.1	Risky second	0	vertex	0.5217642132929727	0.48555379791470016	0.5582264942659679	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-n1n2.mapjitter.klw.tn0.1	Risky second	1	ips	0.5945987132332996	0.5627732855502648	0.6315296976844964	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-n1n2.mapjitter.klw.tn0.1	Risky second	1	vertex	0.5830301036682616	0.5513976228449914	0.6161687742082479	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-n1n2.mapjitter.klw.tn0.1	Risky second	2	ips	0.614664046479836	0.5727834711236968	0.6522179284792067	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-n1n2.mapjitter.klw.tn0.1	Risky second	2	vertex	0.5967403964456596	0.553828529657477	0.6351935520619731	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
