label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power-percpmusd.mapjitter.klw	Risky first	0	ips	0.6906599594649323	0.5030368150143862	0.8893860796301133	0.8885830806718236	35	-0.02809755711915816	-0.30921029946331485	0.20846771991215876	0.575	0.033574757163430724	12.647988505747126
log-power-percpmusd.mapjitter.klw	Risky first	0	vertex	0.7187575165840903	0.5466653731319284	0.9075177176444094	0.8550083235083928	35	-0.02809755711915816	-0.30921029946331485	0.20846771991215876	0.575	0.033574757163430724	12.670043415340087
log-power-percpmusd.mapjitter.klw	Risky first	1	ips	0.7281056914012706	0.5424269746757051	0.9109926015312011	0.941889085776863	35	-0.03655443310243593	-0.25780031227250716	0.19658855842822973	0.605	0.043427277693693034	23.08393113342898
log-power-percpmusd.mapjitter.klw	Risky first	1	vertex	0.7646601245037066	0.5997507980651627	0.9492986769324032	0.89846180808317	35	-0.03655443310243593	-0.25780031227250716	0.19658855842822973	0.605	0.043427277693693034	22.99198250728863
log-power-percpmusd.mapjitter.klw	Risky first	2	ips	0.5840024487834544	0.38182082981491955	0.7870016285725433	0.8717315848873645	35	-0.02635193710451919	-0.28881834444676324	0.24868172849686926	0.58	-0.0898690131339469	42.27161383285303
log-power-percpmusd.mapjitter.klw	Risky first	2	vertex	0.6103543858879736	0.4024127415487793	0.804440996930808	0.9616005980213114	35	-0.02635193710451919	-0.28881834444676324	0.24868172849686926	0.58	-0.0898690131339469	42.116883116883116
log-power-percpmusd.mapjitter.klw	Risky second	0	ips	0.7342993071170915	0.5351075853882019	0.9187846557919215	0.9915735592313322	35	-0.048892010009865955	-0.3240966882977642	0.21284971842327244	0.6425	0.06585172084157309	12.667142857142856
log-power-percpmusd.mapjitter.klw	Risky second	0	vertex	0.7831913171269573	0.5834977260939621	0.9415322896709475	0.9257218383897591	35	-0.048892010009865955	-0.3240966882977642	0.21284971842327244	0.6425	0.06585172084157309	12.688571428571429
log-power-percpmusd.mapjitter.klw	Risky second	1	ips	0.6875637583888069	0.47756674564367063	0.8469329824066221	0.6985017255518281	35	-0.03900741890183968	-0.2725533747076677	0.18620817301181164	0.6275	-0.19087743802583457	23.160377358490567
log-power-percpmusd.mapjitter.klw	Risky second	1	vertex	0.7265711772906465	0.5727032243444584	0.8920799274850365	0.8893791635776627	35	-0.03900741890183968	-0.2725533747076677	0.18620817301181164	0.6275	-0.19087743802583457	23.09928057553957
log-power-percpmusd.mapjitter.klw	Risky second	2	ips	0.5629628479035631	0.3626585059523517	0.761962331880905	0.6636328253270827	35	-0.04108648178321906	-0.3167867052160471	0.2430135024891059	0.61	-0.08177991376276184	42.263988522238165
log-power-percpmusd.mapjitter.klw	Risky second	2	vertex	0.6040493296867822	0.40549264415959396	0.8010663775277784	0.7454127390898445	35	-0.04108648178321906	-0.3167867052160471	0.2430135024891059	0.61	-0.08177991376276184	42.24390243902439
