label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-null	Risky first	1	ips	0.28110714285714283	0.23995238095238097	0.3209603174603175	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-power-null	Risky first	1	vertex	0.28089126984126983	0.239968253968254	0.32762698412698416	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-power-null	Risky first	2	ips	0.3727709750566893	0.33071995464852605	0.41293197278911564	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-power-null	Risky first	2	vertex	0.3735733560090704	0.3264716553287982	0.42020946712018137	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-power-null	Risky first	3	ips	0.48376825396825396	0.43805555555555553	0.5289087301587302	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-power-null	Risky first	3	vertex	0.4850242063492064	0.4374484126984127	0.533690476190476	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-power-null	Risky first	4	ips	0.5938674603174603	0.5428015873015872	0.6412777777777777	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-power-null	Risky first	4	vertex	0.5941386904761905	0.5473809523809524	0.6424841269841269	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-power-null	Risky first	5	ips	0.686428231292517	0.6383106575963718	0.7314897959183674	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-power-null	Risky first	5	vertex	0.6873740079365079	0.6412956349206349	0.7327162698412699	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-power-null	Risky first	6	ips	0.7640180555555556	0.7217261904761906	0.8080634920634919	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-power-null	Risky first	6	vertex	0.7628511904761904	0.7184384920634921	0.8032123015873016	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-power-null	Risky second	1	ips	0.3088801587301587	0.2580873015873016	0.3580952380952381	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-power-null	Risky second	1	vertex	0.3086380952380952	0.26349206349206344	0.35778571428571426	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-power-null	Risky second	2	ips	0.4168309523809524	0.3682358276643991	0.4704557823129251	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-power-null	Risky second	2	vertex	0.4172167800453515	0.36742403628117914	0.468984126984127	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-power-null	Risky second	3	ips	0.5457845238095238	0.4990119047619047	0.5966785714285714	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-power-null	Risky second	3	vertex	0.5454738095238095	0.49580555555555555	0.5931785714285714	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-power-null	Risky second	4	ips	0.6663333333333332	0.6191051587301587	0.7097718253968255	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-power-null	Risky second	4	vertex	0.66655	0.6199285714285714	0.7142857142857143	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-power-null	Risky second	5	ips	0.7616486394557823	0.7178582766439909	0.8019625850340135	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-power-null	Risky second	5	vertex	0.7618257936507936	0.719031746031746	0.8029623015873015	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-power-null	Risky second	6	ips	0.83235	0.7942142857142857	0.8742857142857143	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-power-null	Risky second	6	vertex	0.8327523809523809	0.7942619047619047	0.8685952380952382	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
