label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n2.mapjitter.klw	Risky first	1	-0.0033904761904761894	-0.06484920634920635	0.06415079365079364	0.4675	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-n2.mapjitter.klw	Risky first	2	-0.008016609977324262	-0.07263407029478458	0.0577925170068027	0.385	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-n2.mapjitter.klw	Risky first	3	-0.008436904761904762	-0.08195634920634923	0.0562301587301587	0.4375	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-n2.mapjitter.klw	Risky first	4	-0.011486706349206345	-0.08494642857142858	0.05644047619047618	0.385	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-n2.mapjitter.klw	Risky first	5	-0.011343537414965988	-0.07566666666666666	0.04906774376417233	0.3875	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-n2.mapjitter.klw	Risky first	6	-0.012048611111111112	-0.07512500000000001	0.049228174603174586	0.38	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-n2.mapjitter.klw	Risky second	1	0.007416666666666667	-0.06319047619047617	0.0727063492063492	0.595	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-n2.mapjitter.klw	Risky second	2	0.0031571428571428566	-0.0683560090702948	0.07525170068027211	0.5175	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-n2.mapjitter.klw	Risky second	3	-0.00012738095238095247	-0.060607142857142846	0.07015873015873016	0.4675	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-n2.mapjitter.klw	Risky second	4	0.0011678571428571421	-0.07182341269841269	0.06835119047619044	0.515	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-n2.mapjitter.klw	Risky second	5	0.007263010204081632	-0.0633687641723356	0.06679676870748295	0.5775	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-n2.mapjitter.klw	Risky second	6	0.013678571428571429	-0.040976190476190485	0.07430952380952378	0.6575	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
