label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power-percx.pathfinder.klw	Risky first	0	ips	0.4895735218863107	0.3732852463756503	0.6067483053185516	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.05003935323452631	-0.18721109641655406	0.08813622323292988	0.75	12.658976207642393
log-power-percx.pathfinder.klw	Risky first	0	vertex	0.539612875120837	0.42933611265647764	0.64041994504592	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.05003935323452631	-0.18721109641655406	0.08813622323292988	0.75	12.658976207642393
log-power-percx.pathfinder.klw	Risky first	1	ips	0.41726522898334806	0.3079396963948702	0.5160994994095024	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.032207454555963536	-0.16802926639099364	0.09840865159606715	0.6625	23.03832248734635
log-power-percx.pathfinder.klw	Risky first	1	vertex	0.44947268353931163	0.35724345232741145	0.53721098955085	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.032207454555963536	-0.16802926639099364	0.09840865159606715	0.6625	23.03832248734635
log-power-percx.pathfinder.klw	Risky first	2	ips	0.19569373174607216	0.08464938761403404	0.3139061035614372	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.007889771001637335	-0.1535392038717491	0.13053937391295845	0.525	42.19430425378515
log-power-percx.pathfinder.klw	Risky first	2	vertex	0.20358350274770945	0.10071939219306446	0.30586606092302226	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.007889771001637335	-0.1535392038717491	0.13053937391295845	0.525	42.19430425378515
log-power-percx.pathfinder.klw	Risky second	0	ips	0.47326369568904303	0.35123477081830934	0.5824534333787164	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.14091345369615602	-0.2899505101544093	0.0028979602862552792	0.965	12.677857142857142
log-power-percx.pathfinder.klw	Risky second	0	vertex	0.614177149385199	0.5135761246972385	0.7169239579551344	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.14091345369615602	-0.2899505101544093	0.0028979602862552792	0.965	12.677857142857142
log-power-percx.pathfinder.klw	Risky second	1	ips	0.3371337715165086	0.2309520583474724	0.43324351570857883	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.07434528948008286	-0.21315224354466383	0.06702680317308518	0.8425	23.129696531791907
log-power-percx.pathfinder.klw	Risky second	1	vertex	0.4114790609965914	0.31367449086790433	0.5154888854019724	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.07434528948008286	-0.21315224354466383	0.06702680317308518	0.8425	23.129696531791907
log-power-percx.pathfinder.klw	Risky second	2	ips	0.11019022961469443	0.0010117810921448978	0.21706343740594566	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	0.01219309558782726	-0.14227222089659056	0.1569163285281544	0.4325	42.25394548063128
log-power-percx.pathfinder.klw	Risky second	2	vertex	0.09799713402686719	-0.009471097028406383	0.20412035876324344	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	0.01219309558782726	-0.14227222089659056	0.1569163285281544	0.4325	42.25394548063128
