label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-null.klw	Risky first	7.0	-0.0011992424242424238	-0.05491161616161616	0.056970057720057726	0.4925	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-power-null.klw	Risky first	10.0	-0.0014851731601731605	-0.0643203463203463	0.05669588744588743	0.4725	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-power-null.klw	Risky first	14.0	-0.001843398268398269	-0.05669372294372295	0.053941558441558436	0.465	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-power-null.klw	Risky first	20.0	-0.0008028138528138528	-0.06055627705627706	0.06607251082251077	0.505	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-power-null.klw	Risky first	28.0	0.0021059523809523815	-0.057166666666666664	0.057021645021645015	0.545	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-power-null.klw	Risky second	7.0	0.002912878787878789	-0.05569264069264069	0.05434523809523809	0.55	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-power-null.klw	Risky second	10.0	-0.00010303030303030397	-0.0581417748917749	0.05411904761904761	0.5	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-power-null.klw	Risky second	14.0	0.0009475108225108225	-0.06023268398268398	0.05989177489177475	0.4925	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-power-null.klw	Risky second	20.0	-0.0006385281385281388	-0.05219696969696969	0.06262987012987006	0.47	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-power-null.klw	Risky second	28.0	-0.0008333333333333339	-0.06196428571428571	0.052380952380952375	0.48	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
