label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-cspl5-n1n2.mapjitter.klw	Risky first	0	ips	0.6376532222013335	0.43330510079157275	0.8423096215759748	0.8885830806718236	35	-0.042799103596007644	-0.293892708256108	0.20177056424962408	0.615	0.033574757163430724	12.647988505747126
log-cspl5-n1n2.mapjitter.klw	Risky first	0	vertex	0.6804523257973412	0.5061418248653764	0.8413053681614563	0.8550083235083928	35	-0.042799103596007644	-0.293892708256108	0.20177056424962408	0.615	0.033574757163430724	12.670043415340087
log-cspl5-n1n2.mapjitter.klw	Risky first	1	ips	0.736046362077376	0.5657086473642186	0.9029269122735103	0.941889085776863	35	0.025556483242369036	-0.2206577292538857	0.25200950357252816	0.4275	0.043427277693693034	23.08393113342898
log-cspl5-n1n2.mapjitter.klw	Risky first	1	vertex	0.7104898788350069	0.5568285741824951	0.8897810769809593	0.89846180808317	35	0.025556483242369036	-0.2206577292538857	0.25200950357252816	0.4275	0.043427277693693034	22.99198250728863
log-cspl5-n1n2.mapjitter.klw	Risky first	2	ips	0.6402197071508882	0.4348722054054509	0.8413401070368949	0.8717315848873645	35	0.0324621148244572	-0.25879419472898385	0.31492610787870456	0.4175	-0.0898690131339469	42.27161383285303
log-cspl5-n1n2.mapjitter.klw	Risky first	2	vertex	0.6077575923264309	0.4079691028253678	0.8216242624991856	0.9616005980213114	35	0.0324621148244572	-0.25879419472898385	0.31492610787870456	0.4175	-0.0898690131339469	42.116883116883116
log-cspl5-n1n2.mapjitter.klw	Risky second	0	ips	0.7701317131930978	0.555285250065339	0.9582592277933359	0.9915735592313322	35	-0.014872586823592516	-0.3082048430866946	0.23435072247578456	0.51	0.06585172084157309	12.667142857142856
log-cspl5-n1n2.mapjitter.klw	Risky second	0	vertex	0.7850043000166903	0.6005533578893898	0.9616157084451387	0.9257218383897591	35	-0.014872586823592516	-0.3082048430866946	0.23435072247578456	0.51	0.06585172084157309	12.688571428571429
log-cspl5-n1n2.mapjitter.klw	Risky second	1	ips	0.6091155860457083	0.4170080660095448	0.7882206041574679	0.6985017255518281	35	-0.03594964531771986	-0.254397142893317	0.19620900398332375	0.6125	-0.19087743802583457	23.160377358490567
log-cspl5-n1n2.mapjitter.klw	Risky second	1	vertex	0.6450652313634281	0.4813048253995054	0.8319267979549325	0.8893791635776627	35	-0.03594964531771986	-0.254397142893317	0.19620900398332375	0.6125	-0.19087743802583457	23.09928057553957
log-cspl5-n1n2.mapjitter.klw	Risky second	2	ips	0.5664977928131739	0.35917868058205704	0.7879730062075131	0.6636328253270827	35	-0.00704843907734386	-0.30695431388631933	0.299749120186192	0.515	-0.08177991376276184	42.263988522238165
log-cspl5-n1n2.mapjitter.klw	Risky second	2	vertex	0.5735462318905178	0.3815582363239027	0.7940232551745054	0.7454127390898445	35	-0.00704843907734386	-0.30695431388631933	0.299749120186192	0.515	-0.08177991376276184	42.24390243902439
