label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power-null.klw	Risky first	0	ips	0.7221702441814689	0.5455444345726282	0.897383647555403	0.8885830806718236	35	0.016758861431300565	-0.23710754028443096	0.29029102118774064	0.445	0.033574757163430724	12.647988505747126
log-power-null.klw	Risky first	0	vertex	0.7054113827501683	0.5267307416531812	0.8897291487108654	0.8550083235083928	35	0.016758861431300565	-0.23710754028443096	0.29029102118774064	0.445	0.033574757163430724	12.670043415340087
log-power-null.klw	Risky first	1	ips	0.7451045740036455	0.5902547928148718	0.9124156578652284	0.941889085776863	35	-0.004331533211064585	-0.22763103401969045	0.23655011852653998	0.5075	0.043427277693693034	23.08393113342898
log-power-null.klw	Risky first	1	vertex	0.7494361072147099	0.5824511470340107	0.9403274743392405	0.89846180808317	35	-0.004331533211064585	-0.22763103401969045	0.23655011852653998	0.5075	0.043427277693693034	22.99198250728863
log-power-null.klw	Risky first	2	ips	0.5865660733227317	0.3654116324382861	0.7846526124367394	0.8717315848873645	35	-0.004227199602503703	-0.2701745607983821	0.2534411835664097	0.535	-0.0898690131339469	42.27161383285303
log-power-null.klw	Risky first	2	vertex	0.5907932729252354	0.348844596600426	0.7934073656613618	0.9616005980213114	35	-0.004227199602503703	-0.2701745607983821	0.2534411835664097	0.535	-0.0898690131339469	42.116883116883116
log-power-null.klw	Risky second	0	ips	0.7754363448019841	0.5962754081171316	0.95008679970874	0.9915735592313322	35	0.008275865408784118	-0.2239169492805497	0.25311358646223986	0.47	0.06585172084157309	12.667142857142856
log-power-null.klw	Risky second	0	vertex	0.7671604793931999	0.5748838938739419	0.9302693308104529	0.9257218383897591	35	0.008275865408784118	-0.2239169492805497	0.25311358646223986	0.47	0.06585172084157309	12.688571428571429
log-power-null.klw	Risky second	1	ips	0.7150278031177085	0.550973277106927	0.8779900271418768	0.6985017255518281	35	0.0076518489946824295	-0.22571166823132519	0.22446098045755913	0.455	-0.19087743802583457	23.160377358490567
log-power-null.klw	Risky second	1	vertex	0.707375954123026	0.5268799045850755	0.8839948851006164	0.8893791635776627	35	0.0076518489946824295	-0.22571166823132519	0.22446098045755913	0.455	-0.19087743802583457	23.09928057553957
log-power-null.klw	Risky second	2	ips	0.572510050491104	0.3741892744002009	0.7716698671284837	0.6636328253270827	35	-0.0138547780510063	-0.27237945343448966	0.28385248274104125	0.5475	-0.08177991376276184	42.263988522238165
log-power-null.klw	Risky second	2	vertex	0.5863648285421104	0.3818905759773437	0.7871304208041726	0.7454127390898445	35	-0.0138547780510063	-0.27237945343448966	0.28385248274104125	0.5475	-0.08177991376276184	42.24390243902439
