label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power-perc.mapjitter.klw	Risky first	0	ips	0.7089952757396393	0.5231373508997033	0.8967525674288367	0.8885830806718236	35	-0.012214436920754336	-0.2711287329089332	0.22273326138753496	0.535	0.033574757163430724	12.647988505747126
log-power-perc.mapjitter.klw	Risky first	0	vertex	0.7212097126603936	0.5474835273538833	0.8932167492262968	0.8550083235083928	35	-0.012214436920754336	-0.2711287329089332	0.22273326138753496	0.535	0.033574757163430724	12.670043415340087
log-power-perc.mapjitter.klw	Risky first	1	ips	0.7398992995781157	0.5632356628744953	0.9119294910297839	0.941889085776863	35	-0.018243642543523963	-0.24436304764998107	0.19878743875178198	0.5475	0.043427277693693034	23.08393113342898
log-power-perc.mapjitter.klw	Risky first	1	vertex	0.7581429421216399	0.5956460993522963	0.9226304400344354	0.89846180808317	35	-0.018243642543523963	-0.24436304764998107	0.19878743875178198	0.5475	0.043427277693693034	22.99198250728863
log-power-perc.mapjitter.klw	Risky first	2	ips	0.5982131877374719	0.3865069109219017	0.8129950931069567	0.8717315848873645	35	0.00981085640647032	-0.2558423054025419	0.2959015612865718	0.4925	-0.0898690131339469	42.27161383285303
log-power-perc.mapjitter.klw	Risky first	2	vertex	0.5884023313310016	0.38750746931455526	0.8050746723464862	0.9616005980213114	35	0.00981085640647032	-0.2558423054025419	0.2959015612865718	0.4925	-0.0898690131339469	42.116883116883116
log-power-perc.mapjitter.klw	Risky second	0	ips	0.7533236372190896	0.5481497225636746	0.9422223837517297	0.9915735592313322	35	-0.03839372512202039	-0.28712487306659557	0.2319088301613044	0.63	0.06585172084157309	12.667142857142856
log-power-perc.mapjitter.klw	Risky second	0	vertex	0.7917173623411101	0.5995544189335081	0.9525701300658533	0.9257218383897591	35	-0.03839372512202039	-0.28712487306659557	0.2319088301613044	0.63	0.06585172084157309	12.688571428571429
log-power-perc.mapjitter.klw	Risky second	1	ips	0.7071368855844095	0.5282397615089885	0.8724246835050817	0.6985017255518281	35	-0.0075254826731856565	-0.22283954168587178	0.2272096952300619	0.5375	-0.19087743802583457	23.160377358490567
log-power-perc.mapjitter.klw	Risky second	1	vertex	0.7146623682575951	0.5616884881759113	0.8890689346011053	0.8893791635776627	35	-0.0075254826731856565	-0.22283954168587178	0.2272096952300619	0.5375	-0.19087743802583457	23.09928057553957
log-power-perc.mapjitter.klw	Risky second	2	ips	0.5910834045279999	0.3964236293139449	0.7965918858936527	0.6636328253270827	35	0.022223309364404687	-0.24104452553353947	0.3335893408898025	0.4225	-0.08177991376276184	42.263988522238165
log-power-perc.mapjitter.klw	Risky second	2	vertex	0.5688600951635951	0.3647471607406516	0.7787834539268653	0.7454127390898445	35	0.022223309364404687	-0.24104452553353947	0.3335893408898025	0.4225	-0.08177991376276184	42.24390243902439
