label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-affine-mem.klw	Risky first	1	ips	0.3036626984126984	0.2580873015873016	0.347	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-affine-mem.klw	Risky first	1	vertex	0.3161960317460317	0.26792857142857146	0.36126984126984124	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-affine-mem.klw	Risky first	2	ips	0.39240102040816327	0.35106122448979593	0.43836507936507935	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-affine-mem.klw	Risky first	2	vertex	0.3996405328798186	0.3523625283446712	0.4480408163265305	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-affine-mem.klw	Risky first	3	ips	0.4935107142857143	0.4398412698412698	0.5460357142857142	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-affine-mem.klw	Risky first	3	vertex	0.49745873015873016	0.44855555555555554	0.5481468253968254	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-affine-mem.klw	Risky first	4	ips	0.5880349206349206	0.5336031746031745	0.6374999999999998	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-affine-mem.klw	Risky first	4	vertex	0.5898974206349207	0.5368968253968254	0.6350238095238094	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-affine-mem.klw	Risky first	5	ips	0.6703265306122449	0.6147006802721088	0.7215873015873017	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-affine-mem.klw	Risky first	5	vertex	0.6692031746031745	0.6187242063492063	0.7209861111111111	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-affine-mem.klw	Risky first	6	ips	0.7390918650793651	0.6889781746031746	0.7882599206349206	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-affine-mem.klw	Risky first	6	vertex	0.7370833333333331	0.6894801587301588	0.7803809523809523	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-affine-mem.klw	Risky second	1	ips	0.3244087301587302	0.2792698412698413	0.3686031746031746	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-affine-mem.klw	Risky second	1	vertex	0.3181325396825397	0.27486507936507937	0.3619444444444444	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-affine-mem.klw	Risky second	2	ips	0.4269385487528345	0.3780725623582767	0.47846938775510206	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-affine-mem.klw	Risky second	2	vertex	0.4169655328798186	0.3667018140589569	0.46364739229024937	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-affine-mem.klw	Risky second	3	ips	0.5450607142857143	0.4913690476190476	0.5991190476190476	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-affine-mem.klw	Risky second	3	vertex	0.533515873015873	0.48348412698412696	0.5811349206349207	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-affine-mem.klw	Risky second	4	ips	0.6558436507936507	0.6072063492063492	0.705404761904762	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-affine-mem.klw	Risky second	4	vertex	0.6447928571428571	0.5970714285714285	0.6914285714285714	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-affine-mem.klw	Risky second	5	ips	0.7474828798185942	0.7035816326530613	0.7940521541950113	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-affine-mem.klw	Risky second	5	vertex	0.7356615079365079	0.6937222222222222	0.7783333333333333	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-affine-mem.klw	Risky second	6	ips	0.8182857142857142	0.78	0.8600714285714285	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-affine-mem.klw	Risky second	6	vertex	0.8091619047619047	0.7647619047619048	0.8505	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
