label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber+affine-n1n2.pathfinder	Risky first	0	1	ips	0.30254583333333335	0.23925000000000002	0.3581130952380952	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-weber+affine-n1n2.pathfinder	Risky first	0	1	vertex	0.3239107993197278	0.26572023809523815	0.37963265306122446	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-weber+affine-n1n2.pathfinder	Risky first	0	2	ips	0.4073023809523809	0.3456666666666667	0.4658809523809523	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-weber+affine-n1n2.pathfinder	Risky first	0	2	vertex	0.42588571428571426	0.3628333333333333	0.4943095238095238	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-weber+affine-n1n2.pathfinder	Risky first	0	3	ips	0.5301684523809524	0.4671130952380953	0.5933571428571428	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-weber+affine-n1n2.pathfinder	Risky first	0	3	vertex	0.542577380952381	0.4742678571428572	0.6064642857142856	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-weber+affine-n1n2.pathfinder	Risky first	0	4	ips	0.6845630952380952	0.6175952380952381	0.754345238095238	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-weber+affine-n1n2.pathfinder	Risky first	0	4	vertex	0.6895880952380952	0.6190119047619048	0.7609642857142856	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-weber+affine-n1n2.pathfinder	Risky first	0	5	ips	0.7834107142857143	0.7142857142857143	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-weber+affine-n1n2.pathfinder	Risky first	0	5	vertex	0.789422619047619	0.7285714285714285	0.8547619047619048	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-weber+affine-n1n2.pathfinder	Risky first	0	6	ips	0.8662806372549019	0.8087622549019609	0.9240808823529412	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-weber+affine-n1n2.pathfinder	Risky first	0	6	vertex	0.8740625	0.8210784313725491	0.9264705882352942	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-weber+affine-n1n2.pathfinder	Risky first	1	1	ips	0.21848214285714285	0.16410714285714287	0.2785714285714286	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-weber+affine-n1n2.pathfinder	Risky first	1	1	vertex	0.2357678571428571	0.17142857142857143	0.30714285714285716	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-weber+affine-n1n2.pathfinder	Risky first	1	2	ips	0.3011785714285714	0.2357142857142857	0.35714285714285715	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-weber+affine-n1n2.pathfinder	Risky first	1	2	vertex	0.31246428571428575	0.24755952380952378	0.3880952380952381	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-weber+affine-n1n2.pathfinder	Risky first	1	3	ips	0.40342857142857147	0.32839285714285715	0.4857142857142857	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-weber+affine-n1n2.pathfinder	Risky first	1	3	vertex	0.40860119047619053	0.3333333333333333	0.4833333333333334	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-weber+affine-n1n2.pathfinder	Risky first	1	4	ips	0.5338690476190476	0.4690476190476191	0.595297619047619	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-weber+affine-n1n2.pathfinder	Risky first	1	4	vertex	0.5312261904761904	0.4618571428571429	0.6023809523809524	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
log-weber+affine-n1n2.pathfinder	Risky first	1	5	ips	0.6387880952380952	0.5742380952380952	0.7019047619047619	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652
log-weber+affine-n1n2.pathfinder	Risky first	1	5	vertex	0.634802380952381	0.5742857142857143	0.7	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923
log-weber+affine-n1n2.pathfinder	Risky first	1	6	ips	0.7402529761904763	0.6830595238095238	0.7978690476190476	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627
log-weber+affine-n1n2.pathfinder	Risky first	1	6	vertex	0.7327133503401362	0.6713528911564626	0.787437925170068	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129
log-weber+affine-n1n2.pathfinder	Risky second	0	1	ips	0.29932619047619047	0.23711904761904765	0.3595238095238095	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364
log-weber+affine-n1n2.pathfinder	Risky second	0	1	vertex	0.2832925170068027	0.23431122448979594	0.33801020408163257	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889
log-weber+affine-n1n2.pathfinder	Risky second	0	2	ips	0.41641904761904763	0.3504285714285714	0.479095238095238	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075
log-weber+affine-n1n2.pathfinder	Risky second	0	2	vertex	0.3957142857142857	0.33428571428571424	0.46	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925
log-weber+affine-n1n2.pathfinder	Risky second	0	3	ips	0.5548363095238095	0.49163690476190475	0.6119642857142857	0.5988095238095238	0.046907321234332056	2.0345013477088947	15.660377358490566
log-weber+affine-n1n2.pathfinder	Risky second	0	3	vertex	0.5378476190476191	0.4795178571428572	0.6014583333333333	0.5071428571428571	0.03547257139436795	2.036530612244898	15.697619047619048
log-weber+affine-n1n2.pathfinder	Risky second	0	4	ips	0.6958988095238096	0.6252142857142857	0.7600595238095238	0.7547619047619047	0.04414120575023637	2.341717791411043	15.5920245398773
log-weber+affine-n1n2.pathfinder	Risky second	0	4	vertex	0.6740476190476191	0.6047619047619048	0.75	0.6690476190476191	0.05242549672073599	2.330120481927711	15.55421686746988
log-weber+affine-n1n2.pathfinder	Risky second	0	5	ips	0.796845238095238	0.7357142857142858	0.8572023809523809	0.7904761904761906	0.04762955066243214	2.7293121693121694	15.87037037037037
log-weber+affine-n1n2.pathfinder	Risky second	0	5	vertex	0.7750119047619047	0.7142261904761905	0.8405357142857143	0.7833333333333333	0.04130797993547017	2.7316176470588234	15.889705882352942
log-weber+affine-n1n2.pathfinder	Risky second	0	6	ips	0.8750919117647058	0.8159926470588236	0.9264705882352942	0.8602941176470589	0.038335430371496435	3.155555555555556	17.373015873015873
log-weber+affine-n1n2.pathfinder	Risky second	0	6	vertex	0.862408088235294	0.8014705882352942	0.9191176470588235	0.8897058823529411	0.030208677951052126	3.155555555555556	17.373015873015873
log-weber+affine-n1n2.pathfinder	Risky second	1	1	ips	0.31205357142857143	0.2355357142857143	0.385892857142857	0.35714285714285715	0.04945683361636229	1.6215437788018434	32.04032258064516
log-weber+affine-n1n2.pathfinder	Risky second	1	1	vertex	0.32494642857142864	0.24982142857142858	0.4	0.2785714285714286	0.056853257753332546	1.6215437788018434	32.04032258064516
log-weber+affine-n1n2.pathfinder	Risky second	1	2	ips	0.42174404761904766	0.34523809523809523	0.5024999999999998	0.5190476190476191	0.05238095238095238	1.8010277492291882	33.65467625899281
log-weber+affine-n1n2.pathfinder	Risky second	1	2	vertex	0.4260714285714286	0.35696428571428573	0.5	0.42142857142857143	0.05101020306102036	1.8003061224489796	33.607142857142854
log-weber+affine-n1n2.pathfinder	Risky second	1	3	ips	0.5352142857142855	0.45714285714285713	0.6214285714285714	0.5285714285714286	0.0604355936877744	2.065714285714286	36.8
log-weber+affine-n1n2.pathfinder	Risky second	1	3	vertex	0.5314464285714285	0.4642857142857143	0.6	0.5285714285714286	0.05202963418219711	2.065714285714286	36.8
log-weber+affine-n1n2.pathfinder	Risky second	1	4	ips	0.660577380952381	0.5951785714285714	0.7285714285714285	0.6809523809523809	0.0388750713843296	2.3930900621118014	36.619565217391305
log-weber+affine-n1n2.pathfinder	Risky second	1	4	vertex	0.645767857142857	0.5809523809523809	0.7143452380952381	0.6642857142857143	0.05164042370092127	2.3930900621118014	36.619565217391305
log-weber+affine-n1n2.pathfinder	Risky second	1	5	ips	0.7542833333333333	0.7028571428571428	0.8096190476190476	0.7561904761904762	0.04389469251453656	2.751127819548872	38.78947368421053
log-weber+affine-n1n2.pathfinder	Risky second	1	5	vertex	0.7281833333333333	0.6704523809523809	0.7857142857142857	0.7276190476190477	0.04373943973999714	2.743267259056733	38.770334928229666
log-weber+affine-n1n2.pathfinder	Risky second	1	6	ips	0.829535119047619	0.7773571428571429	0.8785714285714286	0.8238095238095238	0.03446459715006139	3.2355512067840837	42.60730593607306
log-weber+affine-n1n2.pathfinder	Risky second	1	6	vertex	0.797407738095238	0.7464285714285714	0.851279761904762	0.7892857142857143	0.04259959965018618	3.227987012987013	42.49545454545454
