label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-spl5-percmem.pathfinder	Risky first	0	ips	0.5565237524036728	0.5210967484282389	0.5915048512227856	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-spl5-percmem.pathfinder	Risky first	0	vertex	0.5581496197202964	0.5270896505332596	0.5948159712050689	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-spl5-percmem.pathfinder	Risky first	1	ips	0.5299344568130283	0.49814242315746077	0.5672582240232616	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-spl5-percmem.pathfinder	Risky first	1	vertex	0.5330557344787995	0.49918283820705317	0.5669288565505947	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-spl5-percmem.pathfinder	Risky first	2	ips	0.5015684913040176	0.46226262626262626	0.5379849244322928	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-spl5-percmem.pathfinder	Risky first	2	vertex	0.48915162292987374	0.4503663794066271	0.5298226437305384	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-spl5-percmem.pathfinder	Risky second	0	ips	0.5320215948420836	0.49665995074265756	0.5649530373552929	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-spl5-percmem.pathfinder	Risky second	0	vertex	0.5265177676333691	0.4944449435276503	0.5572854511820677	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-spl5-percmem.pathfinder	Risky second	1	ips	0.6173073869898837	0.580568156608736	0.6564144113785865	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-spl5-percmem.pathfinder	Risky second	1	vertex	0.606071158958001	0.5722829801777171	0.6423665793271056	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-spl5-percmem.pathfinder	Risky second	2	ips	0.6438121317905151	0.606058417146763	0.6819495871713918	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-spl5-percmem.pathfinder	Risky second	2	vertex	0.6157627477785372	0.5812424432292854	0.6485063036378825	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
