label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	ips	0.6179619047619047	0.5714047619047619	0.6609642857142857	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	vertex	0.6243943001443002	0.5776280663780664	0.6720833333333333	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power-n1n2psd.pathfinder.klw	Risky first	10.0	ips	0.5747781385281385	0.529637445887446	0.617099567099567	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power-n1n2psd.pathfinder.klw	Risky first	10.0	vertex	0.570250432900433	0.5290227272727273	0.6104361471861471	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power-n1n2psd.pathfinder.klw	Risky first	14.0	ips	0.5295589826839827	0.4867207792207793	0.5731655844155844	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power-n1n2psd.pathfinder.klw	Risky first	14.0	vertex	0.5201168831168831	0.47729870129870133	0.559729437229437	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power-n1n2psd.pathfinder.klw	Risky first	20.0	ips	0.4883230519480519	0.4419751082251082	0.5404816017316018	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power-n1n2psd.pathfinder.klw	Risky first	20.0	vertex	0.47579134199134204	0.43227056277056275	0.5193690476190476	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power-n1n2psd.pathfinder.klw	Risky first	28.0	ips	0.4610119047619048	0.4119047619047619	0.5071428571428571	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power-n1n2psd.pathfinder.klw	Risky first	28.0	vertex	0.4424296536796537	0.39146753246753246	0.4831580086580087	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power-n1n2psd.pathfinder.klw	Risky second	7.0	ips	0.5915037878787879	0.5489177489177489	0.6331222943722944	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power-n1n2psd.pathfinder.klw	Risky second	7.0	vertex	0.5665670995670995	0.5263961038961039	0.6099621212121211	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power-n1n2psd.pathfinder.klw	Risky second	10.0	ips	0.6000633116883116	0.5551396103896105	0.6447813852813853	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power-n1n2psd.pathfinder.klw	Risky second	10.0	vertex	0.5772732683982684	0.5291991341991342	0.6182142857142857	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power-n1n2psd.pathfinder.klw	Risky second	14.0	ips	0.5976011904761904	0.5586525974025975	0.6411309523809524	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power-n1n2psd.pathfinder.klw	Risky second	14.0	vertex	0.5717949134199134	0.5298701298701299	0.6179707792207791	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power-n1n2psd.pathfinder.klw	Risky second	20.0	ips	0.585353354978355	0.5395887445887446	0.629512987012987	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power-n1n2psd.pathfinder.klw	Risky second	20.0	vertex	0.5587261904761904	0.5142857142857142	0.6024404761904761	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power-n1n2psd.pathfinder.klw	Risky second	28.0	ips	0.5637916666666666	0.5166071428571428	0.6095238095238095	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power-n1n2psd.pathfinder.klw	Risky second	28.0	vertex	0.5334107142857143	0.4833333333333334	0.5809523809523809	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
