label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-percx.pathfinder.klw	Risky first	7.0	ips	0.6232142857142857	0.5757023809523809	0.6662380952380952	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power-percx.pathfinder.klw	Risky first	7.0	vertex	0.623099567099567	0.5787734487734487	0.6682882395382395	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power-percx.pathfinder.klw	Risky first	10.0	ips	0.5757472943722943	0.5322402597402598	0.6191125541125541	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power-percx.pathfinder.klw	Risky first	10.0	vertex	0.5773662337662337	0.5367554112554113	0.6208701298701298	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power-percx.pathfinder.klw	Risky first	14.0	ips	0.5277418831168831	0.4846320346320346	0.5733820346320345	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power-percx.pathfinder.klw	Risky first	14.0	vertex	0.5303682900432901	0.48419372294372287	0.5708766233766234	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power-percx.pathfinder.klw	Risky first	20.0	ips	0.47872889610389613	0.42294372294372296	0.5229491341991341	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power-percx.pathfinder.klw	Risky first	20.0	vertex	0.48129837662337666	0.43679653679653674	0.5267651515151515	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power-percx.pathfinder.klw	Risky first	28.0	ips	0.43970833333333337	0.38571428571428573	0.48583333333333323	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power-percx.pathfinder.klw	Risky first	28.0	vertex	0.4377360389610389	0.3957402597402598	0.48168722943722947	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power-percx.pathfinder.klw	Risky second	7.0	ips	0.5757727272727273	0.5335227272727273	0.616888528138528	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power-percx.pathfinder.klw	Risky second	7.0	vertex	0.5777591991341992	0.5362932900432901	0.6214339826839826	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power-percx.pathfinder.klw	Risky second	10.0	ips	0.5871190476190477	0.5433214285714286	0.6293257575757575	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power-percx.pathfinder.klw	Risky second	10.0	vertex	0.5867835497835497	0.5376623376623376	0.6307629870129869	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power-percx.pathfinder.klw	Risky second	14.0	ips	0.5881482683982684	0.5461038961038961	0.6326839826839827	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power-percx.pathfinder.klw	Risky second	14.0	vertex	0.5791168831168831	0.5393831168831169	0.6232034632034631	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power-percx.pathfinder.klw	Risky second	20.0	ips	0.5803874458874458	0.5344047619047618	0.6296536796536797	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power-percx.pathfinder.klw	Risky second	20.0	vertex	0.5642857142857142	0.5190476190476191	0.6095238095238095	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power-percx.pathfinder.klw	Risky second	28.0	ips	0.5679583333333332	0.5166666666666666	0.6119642857142857	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power-percx.pathfinder.klw	Risky second	28.0	vertex	0.5465119047619047	0.5	0.5928571428571429	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
