label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-weber+affine-n1n2.mapjitter	Risky first	0	ips	0.5555941907544517	0.519650774823486	0.5920604575163398	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-weber+affine-n1n2.mapjitter	Risky first	0	vertex	0.5721259756534193	0.5348022925278564	0.6096847801321486	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-weber+affine-n1n2.mapjitter	Risky first	1	ips	0.5240432268441667	0.49329336599073437	0.5555975897536047	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-weber+affine-n1n2.mapjitter	Risky first	1	vertex	0.5290105547641705	0.4975306532501358	0.5614222438576706	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-weber+affine-n1n2.mapjitter	Risky first	2	ips	0.5108411730082782	0.47260628844839364	0.5471105225184173	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-weber+affine-n1n2.mapjitter	Risky first	2	vertex	0.5087840147382717	0.47425945098932715	0.5487442123579894	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-weber+affine-n1n2.mapjitter	Risky second	0	ips	0.5389657143399624	0.5041078101096897	0.5718372527639445	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-weber+affine-n1n2.mapjitter	Risky second	0	vertex	0.5183511240221766	0.4846751565059836	0.5514140112185225	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-weber+affine-n1n2.mapjitter	Risky second	1	ips	0.6048773851486368	0.5749237640829856	0.6377969691863986	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-weber+affine-n1n2.mapjitter	Risky second	1	vertex	0.5928048682311841	0.5586612554112554	0.6256819700767069	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-weber+affine-n1n2.mapjitter	Risky second	2	ips	0.633859649122807	0.5958248299319727	0.672529765973375	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-weber+affine-n1n2.mapjitter	Risky second	2	vertex	0.61665278157515	0.5791505278347383	0.6536306865648971	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
