label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power-percmempmu.mapjitter.klw	Risky first	0	ips	0.7009055858990593	0.5036216702822849	0.8971163098913618	0.8885830806718236	35	-0.032682509475748966	-0.28000377814669947	0.21681573177285463	0.6025	0.033574757163430724	12.647988505747126
log-power-percmempmu.mapjitter.klw	Risky first	0	vertex	0.7335880953748082	0.5543276969178283	0.9100984826353655	0.8550083235083928	35	-0.032682509475748966	-0.28000377814669947	0.21681573177285463	0.6025	0.033574757163430724	12.670043415340087
log-power-percmempmu.mapjitter.klw	Risky first	1	ips	0.7280287931484127	0.562790255395778	0.8974751259841063	0.941889085776863	35	-0.04181906736864874	-0.2990226650148181	0.20265429443406893	0.62	0.043427277693693034	23.08393113342898
log-power-percmempmu.mapjitter.klw	Risky first	1	vertex	0.7698478605170616	0.5998819559317212	0.9523543428654845	0.89846180808317	35	-0.04181906736864874	-0.2990226650148181	0.20265429443406893	0.62	0.043427277693693034	22.99198250728863
log-power-percmempmu.mapjitter.klw	Risky first	2	ips	0.579185087980725	0.3808381553518269	0.7885765271008971	0.8717315848873645	35	-0.023258172992427495	-0.3073682071624394	0.26842436163515887	0.5625	-0.0898690131339469	42.27161383285303
log-power-percmempmu.mapjitter.klw	Risky first	2	vertex	0.6024432609731525	0.39593572488727785	0.8134976096761088	0.9616005980213114	35	-0.023258172992427495	-0.3073682071624394	0.26842436163515887	0.5625	-0.0898690131339469	42.116883116883116
log-power-percmempmu.mapjitter.klw	Risky second	0	ips	0.7483364112530927	0.5503817957756806	0.9332117820085508	0.9915735592313322	35	-0.04775579164092317	-0.311340265159036	0.18853149013391945	0.6375	0.06585172084157309	12.667142857142856
log-power-percmempmu.mapjitter.klw	Risky second	0	vertex	0.796092202894016	0.6052240279301286	0.9491892853614758	0.9257218383897591	35	-0.04775579164092317	-0.311340265159036	0.18853149013391945	0.6375	0.06585172084157309	12.688571428571429
log-power-percmempmu.mapjitter.klw	Risky second	1	ips	0.6860546285898041	0.49737183799982615	0.8516245655646326	0.6985017255518281	35	-0.04476590179899384	-0.2819515838041716	0.1841591503927051	0.6575	-0.19087743802583457	23.160377358490567
log-power-percmempmu.mapjitter.klw	Risky second	1	vertex	0.7308205303887979	0.5449804563990924	0.8928821364329645	0.8893791635776627	35	-0.04476590179899384	-0.2819515838041716	0.1841591503927051	0.6575	-0.19087743802583457	23.09928057553957
log-power-percmempmu.mapjitter.klw	Risky second	2	ips	0.561056291293962	0.3637372701129023	0.7665485249153576	0.6636328253270827	35	-0.03665423958844893	-0.31077968525334543	0.24679422874519227	0.6025	-0.08177991376276184	42.263988522238165
log-power-percmempmu.mapjitter.klw	Risky second	2	vertex	0.5977105308824109	0.4147059182322956	0.787904725488131	0.7454127390898445	35	-0.03665423958844893	-0.31077968525334543	0.24679422874519227	0.6025	-0.08177991376276184	42.24390243902439
