label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-n1	Risky first	0	ips	0.5592957347851422	0.5232550374216672	0.5947475090514674	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-weber-n1	Risky first	0	vertex	0.5697335671429656	0.5331553342230034	0.6048958190931876	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-weber-n1	Risky first	1	ips	0.5268481075524309	0.4956532321062396	0.559330908439931	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-weber-n1	Risky first	1	vertex	0.5370209360458698	0.4984754729643053	0.5674203076764996	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-weber-n1	Risky first	2	ips	0.5032423425989215	0.46586192754613803	0.5369377610693401	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-weber-n1	Risky first	2	vertex	0.5087456042065949	0.4710708422124831	0.5475113362729461	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-weber-n1	Risky second	0	ips	0.5402305986828543	0.5038833474378588	0.5772346721782812	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-weber-n1	Risky second	0	vertex	0.5246875221061311	0.4869911494103223	0.56029269331337	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-weber-n1	Risky second	1	ips	0.5951245310085757	0.5657864922683588	0.6262010746882485	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-weber-n1	Risky second	1	vertex	0.5776774208247892	0.5458278461304777	0.6082721576668945	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-weber-n1	Risky second	2	ips	0.6389821903242956	0.6025440413805075	0.6759595335741952	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-weber-n1	Risky second	2	vertex	0.6270593624212046	0.5933919457735246	0.6617721956406167	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
