label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-n1.klw	Risky first	0	ips	0.5485398848694183	0.5092748799679361	0.5835419298500899	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-weber-n1.klw	Risky first	0	vertex	0.5564934213238725	0.5204581312588832	0.5889476396619253	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-weber-n1.klw	Risky first	1	ips	0.5276038885091516	0.4964550960735171	0.5600151840640563	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-weber-n1.klw	Risky first	1	vertex	0.5331689653054205	0.4988324090401711	0.5666818842369483	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-weber-n1.klw	Risky first	2	ips	0.5073157913723704	0.46922947520315944	0.5422345257082098	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-weber-n1.klw	Risky first	2	vertex	0.5123141332609599	0.47325713347539977	0.5473431015149282	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-weber-n1.klw	Risky second	0	ips	0.5359716423092363	0.4999592460588701	0.5686369712159185	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-weber-n1.klw	Risky second	0	vertex	0.5233142800182274	0.4881371285356248	0.5554267134285931	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-weber-n1.klw	Risky second	1	ips	0.5844328699422353	0.5499115421288133	0.6185614323879471	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-weber-n1.klw	Risky second	1	vertex	0.5698035239614186	0.5374059960507329	0.6053308080808082	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-weber-n1.klw	Risky second	2	ips	0.6217511747442198	0.5881664686608296	0.6556993159305189	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-weber-n1.klw	Risky second	2	vertex	0.6145752734107996	0.5778428267638794	0.6496781916913495	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
