label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-pmusd	Risky first	0	1	ips	0.3270166666666667	0.2676130952380953	0.38146428571428564	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-spl3-pmusd	Risky first	0	1	vertex	0.3007469387755102	0.2419047619047619	0.3628826530612244	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-spl3-pmusd	Risky first	0	2	ips	0.432702380952381	0.37328571428571433	0.4876428571428571	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-spl3-pmusd	Risky first	0	2	vertex	0.4023690476190477	0.34085714285714286	0.4638333333333333	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-spl3-pmusd	Risky first	0	3	ips	0.5506690476190477	0.48968452380952376	0.6085773809523809	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-spl3-pmusd	Risky first	0	3	vertex	0.5210148809523809	0.4566666666666667	0.5838333333333333	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-spl3-pmusd	Risky first	0	4	ips	0.6979202380952381	0.631904761904762	0.7643214285714285	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-spl3-pmusd	Risky first	0	4	vertex	0.6652595238095238	0.5985357142857143	0.7314285714285714	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-spl3-pmusd	Risky first	0	5	ips	0.7922678571428571	0.7214285714285714	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-spl3-pmusd	Risky first	0	5	vertex	0.7691726190476191	0.704702380952381	0.8333928571428572	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-spl3-pmusd	Risky first	0	6	ips	0.8707965686274509	0.8160539215686274	0.9240196078431373	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-spl3-pmusd	Risky first	0	6	vertex	0.8589644607843138	0.7965686274509803	0.9117647058823529	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-spl3-pmusd	Risky first	1	1	ips	0.22642857142857142	0.17125	0.29285714285714287	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-spl3-pmusd	Risky first	1	1	vertex	0.22075000000000003	0.16428571428571428	0.2857142857142857	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-spl3-pmusd	Risky first	1	2	ips	0.30625	0.2357142857142857	0.3716071428571427	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-spl3-pmusd	Risky first	1	2	vertex	0.29394642857142855	0.23089285714285715	0.3762499999999999	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-spl3-pmusd	Risky first	1	3	ips	0.40800000000000003	0.32857142857142857	0.4857142857142857	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-spl3-pmusd	Risky first	1	3	vertex	0.38770238095238096	0.319047619047619	0.4642857142857143	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-spl3-pmusd	Risky first	1	4	ips	0.539922619047619	0.4714285714285714	0.6001190476190474	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-spl3-pmusd	Risky first	1	4	vertex	0.5144083333333334	0.44521428571428573	0.5847857142857142	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
