label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
chf-affine-n2	Risky first	0	ips	0.5559740045300416	0.5187364062052253	0.594556684874907	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
chf-affine-n2	Risky first	0	vertex	0.568331839881088	0.5325881451464158	0.6048271381917998	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
chf-affine-n2	Risky first	1	ips	0.5422492616823444	0.5132171744295805	0.5754354962080525	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
chf-affine-n2	Risky first	1	vertex	0.5443394146494324	0.5082840818943207	0.5779808173668192	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
chf-affine-n2	Risky first	2	ips	0.5124029239766081	0.47916719829877724	0.5466006873243715	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
chf-affine-n2	Risky first	2	vertex	0.5022605448559009	0.47087785528884607	0.5371718400278771	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
chf-affine-n2	Risky second	0	ips	0.5610744135772331	0.5253435211405136	0.5939539161757207	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
chf-affine-n2	Risky second	0	vertex	0.5490940058479532	0.5140229334157905	0.5832417488526511	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
chf-affine-n2	Risky second	1	ips	0.5808246461423484	0.5496919745569678	0.617286031158875	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
chf-affine-n2	Risky second	1	vertex	0.5748584833295359	0.5387786511733881	0.6115835421888054	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
chf-affine-n2	Risky second	2	ips	0.6157503219629159	0.5798301977888444	0.6516078128220985	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
chf-affine-n2	Risky second	2	vertex	0.6170566036302878	0.5825067403356877	0.6559239955950483	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
