label	statistic	observed	model_median	lo	hi	ppp	covered
log-spl5-n2.klw	dp_second_high	0.03700550076489928	0.011238540073126524	-0.03977440082891212	0.06528167822152792	0.165	True
log-spl5-n2.klw	dp_second_mean	0.05276153629979372	0.007613610037316356	-0.02153050507816104	0.03672218158927581	0.0025	False
log-spl5-n2.klw	order_contrast	0.04634131164427492	0.012003236169534212	-0.029801280267556247	0.05721272384551904	0.065	True
log-spl5-n2.klw	stake_slope_second	-0.022942746476581066	0.0050211025398996245	-0.07522386322950224	0.06724595851099582	0.7325	True
log-spl5-n2.klw	three_way	-0.027590793893314813	-0.015532605386652326	-0.11156915349872018	0.08848316072840617	0.59	True
log-spl5-n2.klw	slope_second_ctbs	-0.10307985756335969	0.01393787837975069	-0.10586773644674771	0.12054422970625389	0.9725	True
log-spl5-n2.klw	slope_contrast	-0.09379377187391535	0.03332380875419977	-0.10271048701832573	0.1694067196861249	0.9725	True
