label	statistic	observed	model_median	lo	hi	ppp	covered
log-spl5-percmem.klw	dp_second_high	0.03700550076489928	0.01828418448719199	-0.0334429987305927	0.07173522279725285	0.225	True
log-spl5-percmem.klw	dp_second_mean	0.05276153629979372	0.01137066841622351	-0.014954168323363394	0.04214806230838959	0.005	False
log-spl5-percmem.klw	order_contrast	0.04634131164427492	0.01113756613756614	-0.027415059325165497	0.0572525404101034	0.0525	True
log-spl5-percmem.klw	stake_slope_second	-0.022942746476581066	0.011381050027666595	-0.05861872213000017	0.07749065303952526	0.84	True
log-spl5-percmem.klw	three_way	-0.027590793893314813	0.010850244403981524	-0.0840203714659706	0.09217399064889112	0.79	True
log-spl5-percmem.klw	slope_second_ctbs	-0.10307985756335969	0.0061393043331141595	-0.10745797818898441	0.1146893227194591	0.965	True
log-spl5-percmem.klw	slope_contrast	-0.09379377187391535	-0.0008551453755305527	-0.14811515077590848	0.14092438256372822	0.89	True
