label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber+spl3-n1n2.pathfinder	Risky first	0	1	ips	0.30626666666666663	0.2452261904761905	0.35812499999999997	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-weber+spl3-n1n2.pathfinder	Risky first	0	1	vertex	0.32489651360544214	0.2668954081632653	0.3803222789115646	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-weber+spl3-n1n2.pathfinder	Risky first	0	2	ips	0.41115714285714283	0.35423809523809524	0.4676666666666667	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-weber+spl3-n1n2.pathfinder	Risky first	0	2	vertex	0.42438095238095236	0.3628571428571428	0.4885952380952381	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-weber+spl3-n1n2.pathfinder	Risky first	0	3	ips	0.5328970238095239	0.4673809523809524	0.5921785714285714	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-weber+spl3-n1n2.pathfinder	Risky first	0	3	vertex	0.5408845238095238	0.4814226190476191	0.6038095238095238	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-weber+spl3-n1n2.pathfinder	Risky first	0	4	ips	0.6807321428571429	0.6142857142857143	0.7486071428571428	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-weber+spl3-n1n2.pathfinder	Risky first	0	4	vertex	0.6811809523809523	0.6128333333333333	0.7481071428571429	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-weber+spl3-n1n2.pathfinder	Risky first	0	5	ips	0.7768392857142858	0.7071428571428572	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-weber+spl3-n1n2.pathfinder	Risky first	0	5	vertex	0.7819107142857143	0.7189285714285715	0.8476785714285714	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
