label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl3-n1	Risky first	0	-0.005297265461208403	-0.054602314929161455	0.04241807759786525	0.42	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-spl3-n1	Risky first	1	-0.0033723444880344455	-0.044286909181535446	0.04086226292749954	0.4525	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-spl3-n1	Risky first	2	0.012051542514932607	-0.033131177989537124	0.06609852952345209	0.66	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-spl3-n1	Risky second	0	0.011593662457008323	-0.03271904599160237	0.05510801896516181	0.68	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-spl3-n1	Risky second	1	0.0253639218526326	-0.018615752361550688	0.07092439112806205	0.88	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-spl3-n1	Risky second	2	0.020972562358276645	-0.026532136618602795	0.06618017717453804	0.795	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
