label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-genweber-n1.klw	Risky first	0	ips	0.5499143685225287	0.5109789614410358	0.5844856200853548	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-genweber-n1.klw	Risky first	0	vertex	0.5501329422039949	0.5154964548817932	0.5847833517777126	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-genweber-n1.klw	Risky first	1	ips	0.5329787290195185	0.5016911488678405	0.5692497857197105	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-genweber-n1.klw	Risky first	1	vertex	0.5352264267269906	0.5008516232649359	0.5711840201790446	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-genweber-n1.klw	Risky first	2	ips	0.513383606744133	0.47320162147793726	0.5533453330295436	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-genweber-n1.klw	Risky first	2	vertex	0.5162862746214913	0.4808290981464356	0.5523135992834135	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-genweber-n1.klw	Risky second	0	ips	0.5406403598281417	0.5052541282860832	0.5755432249454806	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-genweber-n1.klw	Risky second	0	vertex	0.5290392756783734	0.498500547906563	0.5626112087578252	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-genweber-n1.klw	Risky second	1	ips	0.5880733383784136	0.5561196488164644	0.622684257275478	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-genweber-n1.klw	Risky second	1	vertex	0.5679556808688387	0.5331754006227691	0.6025985607959292	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-genweber-n1.klw	Risky second	2	ips	0.62336810044592	0.5894283435862384	0.6593588598118673	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-genweber-n1.klw	Risky second	2	vertex	0.6101634768740032	0.5720801435406698	0.644674584187742	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
