label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power+weber-perc.mapjitter.klw	Risky first	0	ips	0.7246051408730056	0.5467221928761671	0.9058401509840832	0.8885830806718236	35	-0.012379255993306632	-0.2589793551984842	0.21463888863519615	0.5075	0.033574757163430724	12.647988505747126
log-power+weber-perc.mapjitter.klw	Risky first	0	vertex	0.7369843968663123	0.5449158638873766	0.8914776434016615	0.8550083235083928	35	-0.012379255993306632	-0.2589793551984842	0.21463888863519615	0.5075	0.033574757163430724	12.670043415340087
log-power+weber-perc.mapjitter.klw	Risky first	1	ips	0.7392869314273177	0.5704345034384469	0.9060635709409601	0.941889085776863	35	-0.012485061722073641	-0.25980501620809876	0.21538973011758375	0.5475	0.043427277693693034	23.08393113342898
log-power+weber-perc.mapjitter.klw	Risky first	1	vertex	0.7517719931493915	0.5790619815434631	0.9337362841732118	0.89846180808317	35	-0.012485061722073641	-0.25980501620809876	0.21538973011758375	0.5475	0.043427277693693034	22.99198250728863
log-power+weber-perc.mapjitter.klw	Risky first	2	ips	0.5921876985069194	0.3845676658901275	0.7991542800997937	0.8717315848873645	35	0.015197546744232453	-0.22670217386404568	0.2841089903852497	0.4725	-0.0898690131339469	42.27161383285303
log-power+weber-perc.mapjitter.klw	Risky first	2	vertex	0.576990151762687	0.3819464209989341	0.7869946117091877	0.9616005980213114	35	0.015197546744232453	-0.22670217386404568	0.2841089903852497	0.4725	-0.0898690131339469	42.116883116883116
log-power+weber-perc.mapjitter.klw	Risky second	0	ips	0.7881625642540251	0.6015485098185902	0.9522155858124586	0.9915735592313322	35	-0.02857588083566598	-0.2943956253079065	0.19707747910173254	0.5625	0.06585172084157309	12.667142857142856
log-power+weber-perc.mapjitter.klw	Risky second	0	vertex	0.8167384450896913	0.6577836159856854	0.9687631982712898	0.9257218383897591	35	-0.02857588083566598	-0.2943956253079065	0.19707747910173254	0.5625	0.06585172084157309	12.688571428571429
log-power+weber-perc.mapjitter.klw	Risky second	1	ips	0.7261095211572343	0.5414519177892507	0.8844653758719297	0.6985017255518281	35	-0.0076216595543762535	-0.2360153939722993	0.20061150537677658	0.53	-0.19087743802583457	23.160377358490567
log-power+weber-perc.mapjitter.klw	Risky second	1	vertex	0.7337311807116103	0.582497410281468	0.8953373937955031	0.8893791635776627	35	-0.0076216595543762535	-0.2360153939722993	0.20061150537677658	0.53	-0.19087743802583457	23.09928057553957
log-power+weber-perc.mapjitter.klw	Risky second	2	ips	0.5984828704906691	0.4123809854417941	0.8162907090842582	0.6636328253270827	35	0.027896269454962166	-0.2492876357618756	0.32930121203390894	0.4075	-0.08177991376276184	42.263988522238165
log-power+weber-perc.mapjitter.klw	Risky second	2	vertex	0.5705866010357069	0.389344881802103	0.7566704758321472	0.7454127390898445	35	0.027896269454962166	-0.2492876357618756	0.32930121203390894	0.4075	-0.08177991376276184	42.24390243902439
