label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power-percpmu.mapjitter.klw	Risky first	0	ips	0.4673138106265809	0.35602438720674684	0.570536701743401	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.08416214174028386	-0.23194947622964626	0.05571883656197936	0.885	12.658976207642393
log-power-percpmu.mapjitter.klw	Risky first	0	vertex	0.5514759523668648	0.4359452372345393	0.6552786444924472	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.08416214174028386	-0.23194947622964626	0.05571883656197936	0.885	12.658976207642393
log-power-percpmu.mapjitter.klw	Risky first	1	ips	0.38445311184185293	0.2776735240158665	0.4867121058920238	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.06025118632857174	-0.2082153827766583	0.06885173532790026	0.765	23.03832248734635
log-power-percpmu.mapjitter.klw	Risky first	1	vertex	0.4447042981704247	0.34834457656555545	0.5463618722961401	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.06025118632857174	-0.2082153827766583	0.06885173532790026	0.765	23.03832248734635
log-power-percpmu.mapjitter.klw	Risky first	2	ips	0.1423320417500719	0.023131379704297652	0.2514942194654879	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.03875147679910987	-0.16761582004419331	0.09913422170422735	0.7175	42.19430425378515
log-power-percpmu.mapjitter.klw	Risky first	2	vertex	0.1810835185491818	0.08292460275081988	0.2836584122480672	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.03875147679910987	-0.16761582004419331	0.09913422170422735	0.7175	42.19430425378515
log-power-percpmu.mapjitter.klw	Risky second	0	ips	0.4874685963628117	0.37974749993378	0.5928165755174412	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.1087783667074544	-0.2427677457238063	0.037462414698966884	0.9275	12.677857142857142
log-power-percpmu.mapjitter.klw	Risky second	0	vertex	0.5962469630702661	0.5003123227833172	0.7019294317451101	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.1087783667074544	-0.2427677457238063	0.037462414698966884	0.9275	12.677857142857142
log-power-percpmu.mapjitter.klw	Risky second	1	ips	0.3558244714591109	0.24668751793751137	0.44999038313351164	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.0762010314016593	-0.21842190712682202	0.06818819474823161	0.86	23.129696531791907
log-power-percpmu.mapjitter.klw	Risky second	1	vertex	0.4320255028607703	0.34011080836016705	0.5309120869454749	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.0762010314016593	-0.21842190712682202	0.06818819474823161	0.86	23.129696531791907
log-power-percpmu.mapjitter.klw	Risky second	2	ips	0.1280651457906947	0.019857888555899695	0.24298285291774244	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	-0.0249113823362155	-0.17696953628647605	0.11983525441656677	0.61	42.25394548063128
log-power-percpmu.mapjitter.klw	Risky second	2	vertex	0.1529765281269102	0.05466961674487829	0.2554173978761222	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	-0.0249113823362155	-0.17696953628647605	0.11983525441656677	0.61	42.25394548063128
