label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-affine-percmem.pathfinder	Risky first	0	ips	0.5624735950839665	0.5243668330170984	0.5945358192718873	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-affine-percmem.pathfinder	Risky first	0	vertex	0.5610177524438802	0.5212362643622042	0.5955707396196118	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-affine-percmem.pathfinder	Risky first	1	ips	0.5235173138473891	0.49481164491314866	0.5566239706408879	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-affine-percmem.pathfinder	Risky first	1	vertex	0.5247993982281908	0.4919329510113455	0.5595745958670549	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-affine-percmem.pathfinder	Risky first	2	ips	0.5022224709501025	0.4631489139515455	0.5404598427887902	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-affine-percmem.pathfinder	Risky first	2	vertex	0.4975888570579747	0.45926994402226595	0.5318353638105959	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-affine-percmem.pathfinder	Risky second	0	ips	0.537345890429537	0.49769317503716	0.5714948708350963	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-affine-percmem.pathfinder	Risky second	0	vertex	0.5230801145178965	0.48968585967082207	0.5599806795126343	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-affine-percmem.pathfinder	Risky second	1	ips	0.6090144005927729	0.5742406965976183	0.6436142916496742	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-affine-percmem.pathfinder	Risky second	1	vertex	0.5952374136097821	0.5610551568314726	0.626510746563378	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-affine-percmem.pathfinder	Risky second	2	ips	0.6428343545552192	0.6092207846455966	0.6769124570083217	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-affine-percmem.pathfinder	Risky second	2	vertex	0.6278906034024455	0.5944850953140427	0.6698625920862763	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
