label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-genweber-mem.klw	Risky first	0	ips	0.5556736412268257	0.5216083722165102	0.5946731426222802	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-genweber-mem.klw	Risky first	0	vertex	0.5552944444444445	0.5205134264232009	0.591373612602936	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-genweber-mem.klw	Risky first	1	ips	0.5303987674814742	0.4953514522236327	0.5608251825451074	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-genweber-mem.klw	Risky first	1	vertex	0.5331366068596498	0.49338838884836234	0.5665137013338031	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-genweber-mem.klw	Risky first	2	ips	0.5013425571504518	0.45900586694007744	0.5363574466469204	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-genweber-mem.klw	Risky first	2	vertex	0.5070069423782272	0.4681649366285589	0.5429376415638025	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-genweber-mem.klw	Risky second	0	ips	0.5373113028784081	0.5016727885731646	0.5702848354652865	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-genweber-mem.klw	Risky second	0	vertex	0.531996318990116	0.49647173670106004	0.5645000108496349	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-genweber-mem.klw	Risky second	1	ips	0.5895433768244139	0.5581366152521615	0.6243569391073813	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-genweber-mem.klw	Risky second	1	vertex	0.5740741493886231	0.5406905141641983	0.6074247170957697	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-genweber-mem.klw	Risky second	2	ips	0.6303200655860429	0.5951272228189521	0.6672313793140862	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-genweber-mem.klw	Risky second	2	vertex	0.6216006227690438	0.5826794258373206	0.6589253626490468	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
