label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-pmu	Risky first	0	ips	0.5722755927251284	0.5338575415812258	0.6093667095227246	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl3-pmu	Risky first	0	vertex	0.5482151886751511	0.5182972365979885	0.5821336105415051	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl3-pmu	Risky first	1	ips	0.535335284368931	0.4990705144896875	0.5739490094283327	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl3-pmu	Risky first	1	vertex	0.5174013308194091	0.4841590304383316	0.5510048300021763	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl3-pmu	Risky first	2	ips	0.5183139648363333	0.476946836788942	0.5592668793195109	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl3-pmu	Risky first	2	vertex	0.5014410905829636	0.4674303829984945	0.5407735247208931	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl3-pmu	Risky second	0	ips	0.5523410807863816	0.5166220556803264	0.5863701217329036	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl3-pmu	Risky second	0	vertex	0.5125481056537446	0.47268617431023446	0.5477459693606311	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl3-pmu	Risky second	1	ips	0.6277927151083719	0.5965311745112718	0.6701405413840177	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl3-pmu	Risky second	1	vertex	0.5925621648819017	0.560872408293461	0.6278715159109896	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl3-pmu	Risky second	2	ips	0.6319397308205579	0.5962448464234178	0.665398002582213	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl3-pmu	Risky second	2	vertex	0.6071722203235361	0.568958171945014	0.6434975886686413	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
