label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-percx.pathfinder.klw	Risky first	0	ips	0.5521851988642347	0.512704571940419	0.5886730387529813	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-percx.pathfinder.klw	Risky first	0	vertex	0.5556549485184824	0.5165430432140958	0.5909922859095791	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-percx.pathfinder.klw	Risky first	1	ips	0.5306579552235567	0.4977765354945807	0.5661259344248066	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-percx.pathfinder.klw	Risky first	1	vertex	0.5322814547350041	0.4973693410378505	0.5664239833094321	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-percx.pathfinder.klw	Risky first	2	ips	0.5037232399179767	0.45906558061821223	0.5449202551834131	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-percx.pathfinder.klw	Risky first	2	vertex	0.5009213152086991	0.46427962732142297	0.5380125357958175	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-percx.pathfinder.klw	Risky second	0	ips	0.5308328920244333	0.4925296222157125	0.5666163758964511	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-percx.pathfinder.klw	Risky second	0	vertex	0.5296730698499494	0.49515465883323023	0.5655636059846586	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-percx.pathfinder.klw	Risky second	1	ips	0.5925108074808871	0.5611362942306108	0.6259566263506997	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-percx.pathfinder.klw	Risky second	1	vertex	0.5850892971064023	0.554672096908939	0.6208891167312219	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-percx.pathfinder.klw	Risky second	2	ips	0.6167874133385411	0.5794011571135631	0.654904192298929	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-percx.pathfinder.klw	Risky second	2	vertex	0.5975941862231335	0.5560430432140958	0.6397828852434114	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
