label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-pmu.klw	Risky first	0	ips	0.5597989247054485	0.5220588568760838	0.5953505898372108	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-power-pmu.klw	Risky first	0	vertex	0.5388960371708492	0.5010199036552421	0.5784008424741507	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-power-pmu.klw	Risky first	1	ips	0.5414169547244735	0.5056092124250019	0.5747490615065803	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-power-pmu.klw	Risky first	1	vertex	0.5209238393922162	0.4857136553185868	0.556499294135517	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-power-pmu.klw	Risky first	2	ips	0.524016045796309	0.4845083352320194	0.5607611832611833	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-power-pmu.klw	Risky first	2	vertex	0.5020611682950693	0.46329840867766564	0.541285399327195	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-power-pmu.klw	Risky second	0	ips	0.542321487430698	0.5063712582321606	0.5790958510996104	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-power-pmu.klw	Risky second	0	vertex	0.5125449456975772	0.47667123436296366	0.5519788513491521	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-power-pmu.klw	Risky second	1	ips	0.6036234498743676	0.5725077814219787	0.6378435233742619	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-power-pmu.klw	Risky second	1	vertex	0.5732132490316701	0.541008449153186	0.6093443646996279	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-power-pmu.klw	Risky second	2	ips	0.6138792251190748	0.5771167393592206	0.6543916474085646	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-power-pmu.klw	Risky second	2	vertex	0.5901993981165033	0.5508384218121061	0.6280774663932558	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
