label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-spsd.pathfinder.klw	Risky first	7.0	0.009446320346320347	-0.04753210678210679	0.07003030303030303	0.6225	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-power-spsd.pathfinder.klw	Risky first	10.0	0.012952380952380953	-0.04499891774891773	0.07070021645021644	0.6725	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-power-spsd.pathfinder.klw	Risky first	14.0	0.014647186147186146	-0.045347402597402595	0.07588852813852814	0.6675	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-power-spsd.pathfinder.klw	Risky first	20.0	0.015225324675324675	-0.044893939393939396	0.07100216450216448	0.6625	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-power-spsd.pathfinder.klw	Risky first	28.0	0.018401839826839825	-0.048216450216450206	0.08069805194805194	0.745	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-power-spsd.pathfinder.klw	Risky second	7.0	0.009895021645021644	-0.05113095238095238	0.06474025974025972	0.635	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-power-spsd.pathfinder.klw	Risky second	10.0	0.01707943722943723	-0.051515151515151514	0.07437121212121207	0.7325	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-power-spsd.pathfinder.klw	Risky second	14.0	0.026777597402597407	-0.03444805194805195	0.0935497835497835	0.8225	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-power-spsd.pathfinder.klw	Risky second	20.0	0.029277597402597402	-0.03246753246753247	0.09394480519480519	0.8125	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-power-spsd.pathfinder.klw	Risky second	28.0	0.031125	-0.033333333333333326	0.09053571428571423	0.83	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
