label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-percmemx.pathfinder.klw	Risky first	1	ips	0.29948015873015876	0.2526825396825397	0.34634920634920635	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149	15.825214899713467
log-power-percmemx.pathfinder.klw	Risky first	1	vertex	0.3092031746031746	0.26312698412698415	0.35778571428571426	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618	15.847262247838616
log-power-percmemx.pathfinder.klw	Risky first	2	ips	0.3845098639455782	0.3361678004535148	0.43466780045351466	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555	15.733711048158641
log-power-percmemx.pathfinder.klw	Risky first	2	vertex	0.3931304705215419	0.340656179138322	0.44029251700680266	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977	15.701149425287356
log-power-percmemx.pathfinder.klw	Risky first	3	ips	0.48747619047619056	0.436452380952381	0.5377857142857143	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107	15.774928774928775
log-power-percmemx.pathfinder.klw	Risky first	3	vertex	0.4919515873015874	0.4476190476190476	0.5457261904761904	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713	15.795977011494253
log-power-percmemx.pathfinder.klw	Risky first	4	ips	0.5877476190476191	0.5320555555555556	0.6365317460317461	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414	15.841954022988507
log-power-percmemx.pathfinder.klw	Risky first	4	vertex	0.5873886904761905	0.5391805555555556	0.6387678571428571	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527	15.786549707602338
log-power-percmemx.pathfinder.klw	Risky first	5	ips	0.6730038548752836	0.6108038548752834	0.7217120181405896	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074	15.831884057971015
log-power-percmemx.pathfinder.klw	Risky first	5	vertex	0.6683696428571428	0.6170634920634921	0.7152718253968253	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814	15.877906976744185
log-power-percmemx.pathfinder.klw	Risky first	6	ips	0.7481628968253967	0.7048928571428571	0.7944742063492064	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334	15.926686217008797
log-power-percmemx.pathfinder.klw	Risky first	6	vertex	0.7368619047619049	0.686968253968254	0.7873571428571429	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167	15.873900293255131
log-power-percmemx.pathfinder.klw	Risky second	1	ips	0.3532507936507937	0.2976825396825397	0.4032142857142857	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902	15.855907780979827
log-power-percmemx.pathfinder.klw	Risky second	1	vertex	0.33380158730158727	0.28944444444444445	0.38196031746031744	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422	15.816618911174785
log-power-percmemx.pathfinder.klw	Risky second	2	ips	0.44252244897959186	0.39025396825396824	0.4935181405895691	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936	15.737891737891738
log-power-percmemx.pathfinder.klw	Risky second	2	vertex	0.4272227891156463	0.3822596371882086	0.47623809523809524	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727	15.75
log-power-percmemx.pathfinder.klw	Risky second	3	ips	0.5426047619047618	0.48855952380952383	0.5909642857142857	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817	15.75
log-power-percmemx.pathfinder.klw	Risky second	3	vertex	0.5350329365079365	0.4898174603174603	0.5831984126984128	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428	15.791428571428572
log-power-percmemx.pathfinder.klw	Risky second	4	ips	0.6398892857142857	0.5868888888888889	0.6861904761904761	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389	15.85014409221902
log-power-percmemx.pathfinder.klw	Risky second	4	vertex	0.6352857142857142	0.5885714285714286	0.6828571428571428	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143	15.8
log-power-percmemx.pathfinder.klw	Risky second	5	ips	0.720840589569161	0.6724195011337868	0.7674229024943311	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884	15.898255813953488
log-power-percmemx.pathfinder.klw	Risky second	5	vertex	0.7126371031746033	0.6620376984126983	0.7658809523809524	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116	15.898550724637682
log-power-percmemx.pathfinder.klw	Risky second	6	ips	0.7860142857142857	0.7285714285714285	0.8343571428571428	0.84	0.027255405754769875	3.206335403726708	33.391304347826086	15.889855072463767
log-power-percmemx.pathfinder.klw	Risky second	6	vertex	0.7738380952380952	0.720952380952381	0.82	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555	15.884393063583815
