label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-nullind.klw	Risky first	1	ips	0.31260952380952384	0.26665873015873015	0.35525396825396827	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-weber-nullind.klw	Risky first	1	vertex	0.31309682539682543	0.2657063492063492	0.3632698412698412	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-weber-nullind.klw	Risky first	2	ips	0.3933995464852608	0.3482743764172335	0.44291496598639457	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-weber-nullind.klw	Risky first	2	vertex	0.3940495748299319	0.3458166099773243	0.44486961451247165	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-weber-nullind.klw	Risky first	3	ips	0.48728095238095237	0.43824206349206346	0.535904761904762	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-weber-nullind.klw	Risky first	3	vertex	0.48719206349206345	0.439015873015873	0.5377857142857143	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-weber-nullind.klw	Risky first	4	ips	0.581815873015873	0.5307539682539683	0.6295238095238095	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-weber-nullind.klw	Risky first	4	vertex	0.5801688492063493	0.5279662698412698	0.6323948412698412	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-weber-nullind.klw	Risky first	5	ips	0.6655600907029477	0.6204013605442177	0.7131065759637188	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-weber-nullind.klw	Risky first	5	vertex	0.6668531746031746	0.6192003968253968	0.7166071428571428	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-weber-nullind.klw	Risky first	6	ips	0.7463265873015874	0.7037678571428571	0.7913571428571429	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-weber-nullind.klw	Risky first	6	vertex	0.7451287698412697	0.6978412698412699	0.7914821428571428	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-weber-nullind.klw	Risky second	1	ips	0.32995555555555556	0.2774285714285714	0.3806428571428571	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-weber-nullind.klw	Risky second	1	vertex	0.32919761904761907	0.2780952380952381	0.3787777777777777	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-weber-nullind.klw	Risky second	2	ips	0.42186394557823137	0.3778786848072562	0.4758367346938776	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-weber-nullind.klw	Risky second	2	vertex	0.4206486394557823	0.3693730158730159	0.47016213151927433	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-weber-nullind.klw	Risky second	3	ips	0.5287261904761905	0.48092857142857137	0.5814404761904762	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-weber-nullind.klw	Risky second	3	vertex	0.527681746031746	0.4793134920634921	0.5747777777777778	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-weber-nullind.klw	Risky second	4	ips	0.6359027777777777	0.5889940476190476	0.6801746031746032	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-weber-nullind.klw	Risky second	4	vertex	0.6352214285714285	0.5885714285714286	0.6828571428571428	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-weber-nullind.klw	Risky second	5	ips	0.728030612244898	0.68578231292517	0.772797052154195	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-weber-nullind.klw	Risky second	5	vertex	0.7281323412698413	0.681640873015873	0.7729742063492063	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-weber-nullind.klw	Risky second	6	ips	0.8061571428571429	0.7628571428571428	0.8514285714285714	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-weber-nullind.klw	Risky second	6	vertex	0.8064357142857141	0.7628333333333333	0.8467380952380952	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
