label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-n2.klw	Risky first	0	ips	0.5400698619479689	0.4993713890659932	0.5754892751358917	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl3-n2.klw	Risky first	0	vertex	0.5607882200088967	0.524229041217763	0.5941534979222949	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl3-n2.klw	Risky first	1	ips	0.5287227912855732	0.49357877377426257	0.5613070202562683	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl3-n2.klw	Risky first	1	vertex	0.5335831115540315	0.5002560914317881	0.5696521839995966	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl3-n2.klw	Risky first	2	ips	0.5094154268246374	0.4738960659223817	0.5456599263309789	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl3-n2.klw	Risky first	2	vertex	0.5071620297401257	0.47124399010002727	0.5404579273495683	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl3-n2.klw	Risky second	0	ips	0.5373592102550749	0.49950668337510445	0.5719849000206142	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl3-n2.klw	Risky second	0	vertex	0.5280022214627478	0.4892219265696709	0.5661837521292409	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl3-n2.klw	Risky second	1	ips	0.5877193364586664	0.5555191622103387	0.6237131718716195	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl3-n2.klw	Risky second	1	vertex	0.5879130933394091	0.5548554910002279	0.6221560909850383	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl3-n2.klw	Risky second	2	ips	0.6046725805314151	0.5640522437044994	0.6459260814373595	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl3-n2.klw	Risky second	2	vertex	0.5960270258980784	0.5604033378901799	0.6348416875522139	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
