label	order	stake_grp	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n1n2psd.pathfinder.klw	Risky first	0	1	ips	0.3489821428571428	0.2680595238095238	0.42667857142857146	0.3314285714285714	0.053595170587072825	1.508058608058608	11.342948717948717	9.10897435897436
log-power-n1n2psd.pathfinder.klw	Risky first	0	1	vertex	0.34986428571428574	0.27708333333333335	0.42099999999999993	0.34714285714285714	0.050276944104066	1.5097985347985348	11.387820512820513	9.134615384615385
log-power-n1n2psd.pathfinder.klw	Risky first	0	2	ips	0.44704940476190475	0.37473809523809526	0.5245595238095238	0.3985714285714286	0.052042194637387615	1.738747553816047	11.767123287671232	8.602739726027398
log-power-n1n2psd.pathfinder.klw	Risky first	0	2	vertex	0.4471130952380953	0.3642261904761905	0.525	0.44285714285714284	0.05377567662080205	1.746403242147923	11.698581560283689	8.51063829787234
log-power-n1n2psd.pathfinder.klw	Risky first	0	3	ips	0.5584642857142856	0.4785714285714286	0.6310119047619047	0.6428571428571429	0.03873758175333146	2.0235055724417426	12.843971631205674	8.48936170212766
log-power-n1n2psd.pathfinder.klw	Risky first	0	3	vertex	0.5583821428571428	0.47952380952380946	0.6444047619047618	0.5047619047619047	0.05089567251865117	2.03167701863354	12.83695652173913	8.456521739130435
log-power-n1n2psd.pathfinder.klw	Risky first	0	4	ips	0.6686190476190477	0.585654761904762	0.7547619047619047	0.7047619047619048	0.06394504610133371	2.3497142857142856	13.98	8.344
log-power-n1n2psd.pathfinder.klw	Risky first	0	4	vertex	0.6685595238095238	0.5857142857142857	0.7404761904761905	0.6928571428571428	0.05611232280383258	2.356235827664399	14.03968253968254	8.357142857142858
log-power-n1n2psd.pathfinder.klw	Risky first	0	5	ips	0.7765196078431373	0.6764705882352942	0.8676470588235294	0.75	0.060633906259083235	2.739130434782609	13.173913043478262	7.043478260869565
log-power-n1n2psd.pathfinder.klw	Risky first	0	5	vertex	0.7815563725490197	0.6911764705882353	0.8676470588235294	0.8676470588235294	0.04381955143509752	2.730434782608696	13.130434782608695	7.043478260869565
log-power-n1n2psd.pathfinder.klw	Risky first	0	6	ips	0.8402916666666667	0.75	0.9333333333333333	0.9666666666666667	0.03333333333333333	3.1065375302663436	14.372881355932204	7.0
log-power-n1n2psd.pathfinder.klw	Risky first	0	6	vertex	0.8504435483870968	0.7580645161290323	0.9354838709677419	0.9193548387096774	0.040803582711850056	3.1334894613583137	14.467213114754099	7.0
log-power-n1n2psd.pathfinder.klw	Risky first	1	1	ips	0.2877202380952381	0.20946428571428571	0.3619047619047619	0.20952380952380953	0.041753610769268514	1.5994331065759637	22.817460317460316	17.666666666666668
log-power-n1n2psd.pathfinder.klw	Risky first	1	1	vertex	0.2723452380952381	0.20232142857142857	0.3476190476190476	0.22142857142857142	0.05346784258545471	1.6132318501170961	22.852459016393443	17.557377049180328
log-power-n1n2psd.pathfinder.klw	Risky first	1	2	ips	0.3741130952380953	0.3	0.45720238095238086	0.35714285714285715	0.05254621243987725	1.8011470281543276	23.8978102189781	17.065693430656935
log-power-n1n2psd.pathfinder.klw	Risky first	1	2	vertex	0.3598095238095238	0.2880952380952381	0.4357142857142857	0.3333333333333333	0.05067241600875502	1.7712200208550573	23.445255474452555	16.934306569343065
log-power-n1n2psd.pathfinder.klw	Risky first	1	3	ips	0.48560714285714285	0.37839285714285714	0.5930357142857141	0.4642857142857143	0.06246247372822903	2.0459415584415583	23.15909090909091	15.227272727272727
log-power-n1n2psd.pathfinder.klw	Risky first	1	3	vertex	0.467625	0.3664880952380953	0.5642857142857143	0.4761904761904762	0.0710541071376111	2.0260317460317463	22.988888888888887	15.222222222222221
log-power-n1n2psd.pathfinder.klw	Risky first	1	4	ips	0.5908273809523809	0.4809523809523809	0.6905952380952379	0.5333333333333333	0.06590956654172457	2.361273666092943	22.47590361445783	13.373493975903614
log-power-n1n2psd.pathfinder.klw	Risky first	1	4	vertex	0.5740357142857142	0.47613095238095243	0.6716666666666664	0.5809523809523809	0.06350023290113246	2.35750452079566	22.588607594936708	13.443037974683545
log-power-n1n2psd.pathfinder.klw	Risky first	1	5	ips	0.6976428571428573	0.6141666666666667	0.7714285714285715	0.7214285714285714	0.04440482761464338	2.7202898550724637	22.32608695652174	12.0
log-power-n1n2psd.pathfinder.klw	Risky first	1	5	vertex	0.6937202380952381	0.6213690476190477	0.761904761904762	0.75	0.04634140348476125	2.7245202558635393	22.34328358208955	12.0
log-power-n1n2psd.pathfinder.klw	Risky first	1	6	ips	0.7810952380952381	0.7142857142857143	0.8501190476190474	0.7928571428571428	0.03900780234078027	3.1885714285714286	23.648	11.408
log-power-n1n2psd.pathfinder.klw	Risky first	1	6	vertex	0.7904523809523809	0.72125	0.8642857142857143	0.8142857142857143	0.0438949963923374	3.1288018433179725	23.588709677419356	11.53225806451613
log-power-n1n2psd.pathfinder.klw	Risky first	2	1	ips	0.27908088235294115	0.19080882352941178	0.38235294117647056	0.19117647058823528	0.05591049108643445	1.605543710021322	36.47761194029851	28.0
log-power-n1n2psd.pathfinder.klw	Risky first	2	1	vertex	0.25267857142857136	0.15714285714285714	0.34285714285714286	0.17142857142857143	0.04996997898258322	1.5838509316770186	36.17391304347826	28.0
log-power-n1n2psd.pathfinder.klw	Risky first	2	2	ips	0.3371428571428571	0.22857142857142856	0.42857142857142855	0.2714285714285714	0.05554488359549828	1.8020408163265305	39.22857142857143	28.0
log-power-n1n2psd.pathfinder.klw	Risky first	2	2	vertex	0.31725000000000003	0.22125	0.4287499999999998	0.2642857142857143	0.06395808201081236	1.844387755102041	39.33571428571429	27.771428571428572
log-power-n1n2psd.pathfinder.klw	Risky first	2	3	ips	0.43167857142857147	0.3357142857142857	0.5144642857142855	0.37857142857142856	0.05263181588371511	2.0762295081967213	37.81147540983606	24.59016393442623
log-power-n1n2psd.pathfinder.klw	Risky first	2	3	vertex	0.4114940476190476	0.3356547619047619	0.5047619047619047	0.3761904761904762	0.06057337963490913	2.087083333333333	38.0375	24.666666666666668
log-power-n1n2psd.pathfinder.klw	Risky first	2	4	ips	0.5186607142857143	0.4426785714285714	0.6071428571428571	0.4928571428571429	0.05658869951116518	2.3809183673469385	40.57857142857143	24.0
log-power-n1n2psd.pathfinder.klw	Risky first	2	4	vertex	0.5028154761904762	0.42375	0.5785714285714286	0.5023809523809524	0.05862628662349314	2.362982273201251	40.31386861313869	23.970802919708028
log-power-n1n2psd.pathfinder.klw	Risky first	2	5	ips	0.5994940476190476	0.5190476190476191	0.6833928571428571	0.6714285714285714	0.058172332554029295	2.7616459627329193	45.23550724637681	24.057971014492754
log-power-n1n2psd.pathfinder.klw	Risky first	2	5	vertex	0.5875178571428571	0.5023809523809524	0.6619047619047619	0.5880952380952381	0.050780883666248236	2.756433637284701	44.851063829787236	23.886524822695037
log-power-n1n2psd.pathfinder.klw	Risky first	2	6	ips	0.6783392857142857	0.5998809523809524	0.7548214285714285	0.7261904761904763	0.05525294401020985	3.265241128298453	48.47133757961783	22.878980891719745
log-power-n1n2psd.pathfinder.klw	Risky first	2	6	vertex	0.6740892857142857	0.6022023809523809	0.7428571428571429	0.7476190476190476	0.05220239492604152	3.266025641025641	48.243589743589745	22.794871794871796
