label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-nullind	Risky first	0	ips	0.5608494128911533	0.5227921275368201	0.59537553968956	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-nullind	Risky first	0	vertex	0.5631025993012835	0.5281509618201348	0.59690092927123	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-nullind	Risky first	1	ips	0.5277265444455295	0.49716327073093985	0.5579825998980135	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-nullind	Risky first	1	vertex	0.5264063246510726	0.4936983177641072	0.5595415395823401	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-nullind	Risky first	2	ips	0.5097158806106176	0.4719064517353991	0.5440382015645173	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-nullind	Risky first	2	vertex	0.5096177908005308	0.4720019366598314	0.5478215782325689	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-nullind	Risky second	0	ips	0.5290519928066921	0.49343051893803774	0.5655344611528821	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-nullind	Risky second	0	vertex	0.5293481582744741	0.49629660460675495	0.5637803274419816	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-nullind	Risky second	1	ips	0.606489549216816	0.5716431832701182	0.6419024630585887	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-nullind	Risky second	1	vertex	0.6013942033113086	0.569457564365459	0.6361988683830789	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-nullind	Risky second	2	ips	0.6194834873981491	0.5857467912204755	0.6542236218251256	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-nullind	Risky second	2	vertex	0.6227173274094326	0.5872999924052555	0.6586850839219259	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
