label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-weber+affine-n1n2.mapjitter	Risky first	7.0	ips	0.6399285714285715	0.5994880952380953	0.6828690476190475	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-weber+affine-n1n2.mapjitter	Risky first	7.0	vertex	0.6568656204906205	0.6182575757575758	0.7042622655122655	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-weber+affine-n1n2.mapjitter	Risky first	10.0	ips	0.5777548701298701	0.5348484848484848	0.6186147186147186	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-weber+affine-n1n2.mapjitter	Risky first	10.0	vertex	0.5868747835497835	0.5416774891774891	0.6285746753246753	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-weber+affine-n1n2.mapjitter	Risky first	14.0	ips	0.519253787878788	0.478982683982684	0.5636796536796536	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-weber+affine-n1n2.mapjitter	Risky first	14.0	vertex	0.5252985930735931	0.4858376623376623	0.5668441558441558	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-weber+affine-n1n2.mapjitter	Risky first	20.0	ips	0.4718728354978355	0.42417748917748915	0.5194805194805195	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-weber+affine-n1n2.mapjitter	Risky first	20.0	vertex	0.47511948051948044	0.43064393939393936	0.5170248917748917	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-weber+affine-n1n2.mapjitter	Risky first	28.0	ips	0.4429107142857143	0.4023214285714286	0.4857142857142857	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-weber+affine-n1n2.mapjitter	Risky first	28.0	vertex	0.44100367965367965	0.40242424242424246	0.48100000000000004	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-weber+affine-n1n2.mapjitter	Risky second	7.0	ips	0.5961461038961039	0.5543235930735931	0.6361525974025973	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-weber+affine-n1n2.mapjitter	Risky second	7.0	vertex	0.5668852813852814	0.5264015151515152	0.6114772727272727	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-weber+affine-n1n2.mapjitter	Risky second	10.0	ips	0.6055785714285714	0.5646969696969697	0.6427229437229436	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-weber+affine-n1n2.mapjitter	Risky second	10.0	vertex	0.5924702380952381	0.5497402597402598	0.6324729437229437	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-weber+affine-n1n2.mapjitter	Risky second	14.0	ips	0.6036758658008659	0.5677380952380953	0.6424621212121212	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-weber+affine-n1n2.mapjitter	Risky second	14.0	vertex	0.5917305194805195	0.5465367965367965	0.6346428571428571	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-weber+affine-n1n2.mapjitter	Risky second	20.0	ips	0.590301406926407	0.5432359307359307	0.6325487012987012	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-weber+affine-n1n2.mapjitter	Risky second	20.0	vertex	0.5780654761904761	0.5357142857142857	0.6214285714285714	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-weber+affine-n1n2.mapjitter	Risky second	28.0	ips	0.5667023809523808	0.5190476190476191	0.6095238095238095	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-weber+affine-n1n2.mapjitter	Risky second	28.0	vertex	0.5513571428571428	0.5095238095238095	0.5952380952380952	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
