label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power-percmem.mapjitter.klw	Risky first	0	ips	0.46862770806764487	0.3626230336730648	0.5850861774314956	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.08260530838677704	-0.21732694219376944	0.05267453628274204	0.8825	12.658976207642393
log-power-percmem.mapjitter.klw	Risky first	0	vertex	0.5512330164544219	0.4454962375358612	0.6538643370305106	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.08260530838677704	-0.21732694219376944	0.05267453628274204	0.8825	12.658976207642393
log-power-percmem.mapjitter.klw	Risky first	1	ips	0.3890929495121048	0.2937797741070438	0.5022349374873606	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.05184395790794415	-0.17939974385265028	0.09416555971577412	0.7425	23.03832248734635
log-power-percmem.mapjitter.klw	Risky first	1	vertex	0.44093690742004893	0.33129882704508695	0.5322593307977159	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.05184395790794415	-0.17939974385265028	0.09416555971577412	0.7425	23.03832248734635
log-power-percmem.mapjitter.klw	Risky first	2	ips	0.1584605711973251	0.03891737588846354	0.2648912398046541	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.009263461150783601	-0.15121306639081747	0.12399521150865085	0.5425	42.19430425378515
log-power-percmem.mapjitter.klw	Risky first	2	vertex	0.16772403234810868	0.06831125188976038	0.26823570450838913	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.009263461150783601	-0.15121306639081747	0.12399521150865085	0.5425	42.19430425378515
log-power-percmem.mapjitter.klw	Risky second	0	ips	0.4931875047484219	0.38067977148555476	0.6021968818120131	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.09867924717546313	-0.2367703729358942	0.043049521454779735	0.915	12.677857142857142
log-power-percmem.mapjitter.klw	Risky second	0	vertex	0.5918667519238852	0.49627014447387774	0.6895738871198981	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.09867924717546313	-0.2367703729358942	0.043049521454779735	0.915	12.677857142857142
log-power-percmem.mapjitter.klw	Risky second	1	ips	0.3688805630549957	0.2594249336785982	0.46880235262267583	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.051903665793668965	-0.18301806696780595	0.07755988556169778	0.7825	23.129696531791907
log-power-percmem.mapjitter.klw	Risky second	1	vertex	0.4207842288486647	0.33686311843677635	0.5080814856815883	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.051903665793668965	-0.18301806696780595	0.07755988556169778	0.7825	23.129696531791907
log-power-percmem.mapjitter.klw	Risky second	2	ips	0.14570584539838552	0.04567513684910723	0.2520372212116498	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	0.01119720901797134	-0.12541503881977048	0.1589612244538718	0.44	42.25394548063128
log-power-percmem.mapjitter.klw	Risky second	2	vertex	0.13450863638041421	0.03685365557780431	0.2318603525664392	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	0.01119720901797134	-0.12541503881977048	0.1589612244538718	0.44	42.25394548063128
