label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
chf-affine-n2	Risky first	1	ips	0.2857888888888889	0.23746031746031748	0.3273015873015873	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
chf-affine-n2	Risky first	1	vertex	0.287568253968254	0.23746031746031748	0.33269841269841266	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
chf-affine-n2	Risky first	2	ips	0.37620895691609973	0.3328412698412698	0.4268401360544217	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
chf-affine-n2	Risky first	2	vertex	0.3789487811791383	0.3287981859410431	0.4188321995464852	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
chf-affine-n2	Risky first	3	ips	0.48668134920634926	0.4323293650793651	0.5298492063492064	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
chf-affine-n2	Risky first	3	vertex	0.4878944444444444	0.4411071428571428	0.53690873015873	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
chf-affine-n2	Risky first	4	ips	0.5967547619047618	0.5406349206349206	0.642888888888889	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
chf-affine-n2	Risky first	4	vertex	0.5984650793650794	0.5490912698412699	0.6441845238095237	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
chf-affine-n2	Risky first	5	ips	0.6967947845804988	0.6529693877551019	0.7423208616780046	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
chf-affine-n2	Risky first	5	vertex	0.6985353174603175	0.6543531746031747	0.7415992063492063	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
chf-affine-n2	Risky first	6	ips	0.7878912698412699	0.7500496031746031	0.8323154761904762	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
chf-affine-n2	Risky first	6	vertex	0.7884103174603174	0.7457103174603176	0.8266666666666667	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
chf-affine-n2	Risky second	1	ips	0.3177452380952381	0.27015079365079364	0.35969047619047617	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
chf-affine-n2	Risky second	1	vertex	0.31752698412698416	0.2698333333333333	0.36065079365079367	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
chf-affine-n2	Risky second	2	ips	0.4135264172335601	0.3648151927437642	0.46225963718820856	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
chf-affine-n2	Risky second	2	vertex	0.41311043083900223	0.36687755102040814	0.46164058956916104	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
chf-affine-n2	Risky second	3	ips	0.5303	0.4799761904761905	0.5791071428571428	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
chf-affine-n2	Risky second	3	vertex	0.5286261904761905	0.48184920634920636	0.576031746031746	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
chf-affine-n2	Risky second	4	ips	0.651042857142857	0.601577380952381	0.6950892857142857	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
chf-affine-n2	Risky second	4	vertex	0.6470928571428572	0.6028571428571429	0.6914285714285714	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
chf-affine-n2	Risky second	5	ips	0.7588012471655329	0.7159183673469388	0.8019591836734694	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
chf-affine-n2	Risky second	5	vertex	0.749120634920635	0.7060238095238095	0.7856369047619047	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
chf-affine-n2	Risky second	6	ips	0.846907142857143	0.8114285714285714	0.8828571428571428	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
chf-affine-n2	Risky second	6	vertex	0.8321690476190478	0.7942857142857143	0.8666666666666666	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
