label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber-pmusd	Risky first	1	0.01881904761904762	-0.04793650793650792	0.08353174603174601	0.75	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-weber-pmusd	Risky first	2	0.02273381519274376	-0.042222222222222223	0.08395011337868478	0.7625	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-weber-pmusd	Risky first	3	0.029907539682539685	-0.0432063492063492	0.09575793650793646	0.7925	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-weber-pmusd	Risky first	4	0.0291827380952381	-0.0347876984126984	0.0918313492063492	0.795	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-weber-pmusd	Risky first	5	0.02593701814058957	-0.035737528344671206	0.09370890022675736	0.7725	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-weber-pmusd	Risky first	6	0.02168055555555555	-0.035924603174603165	0.07969841269841267	0.745	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-weber-pmusd	Risky second	1	0.027603968253968252	-0.03972222222222223	0.08957936507936502	0.795	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-weber-pmusd	Risky second	2	0.03025181405895691	-0.03582993197278911	0.0995419501133786	0.825	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-weber-pmusd	Risky second	3	0.03192738095238095	-0.03503174603174603	0.10128174603174601	0.81	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-weber-pmusd	Risky second	4	0.030464682539682538	-0.0395734126984127	0.09486309523809508	0.825	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-weber-pmusd	Risky second	5	0.02529172335600907	-0.03447392290249432	0.07914767573696142	0.785	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-weber-pmusd	Risky second	6	0.01876904761904762	-0.035285714285714295	0.07145238095238092	0.77	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
