label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-affine-n1n2.klw	Risky first	0	ips	0.5454903257315685	0.5057514731570459	0.5790984460769955	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-affine-n1n2.klw	Risky first	0	vertex	0.5564994759626338	0.5236854555219217	0.5941118407490588	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-affine-n1n2.klw	Risky first	1	ips	0.5297825684340722	0.49661261921036354	0.5626443001443001	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-affine-n1n2.klw	Risky first	1	vertex	0.534514150955438	0.5013700930132818	0.5681967943477232	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-affine-n1n2.klw	Risky first	2	ips	0.5133044277360067	0.470244645705172	0.5525712576896786	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-affine-n1n2.klw	Risky first	2	vertex	0.5115194213251489	0.46960097436103626	0.549969856682705	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-affine-n1n2.klw	Risky second	0	ips	0.5388842967809133	0.5034878239972225	0.5761048508717682	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-affine-n1n2.klw	Risky second	0	vertex	0.5229485344855646	0.48858645260336986	0.5609975262832405	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-affine-n1n2.klw	Risky second	1	ips	0.5915438749662545	0.5585564929321011	0.6253131064227925	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-affine-n1n2.klw	Risky second	1	vertex	0.5782843586238323	0.5424719184324448	0.611168394471026	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-affine-n1n2.klw	Risky second	2	ips	0.6147358678080482	0.577479081903894	0.6541556325879634	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-affine-n1n2.klw	Risky second	2	vertex	0.6013636116807171	0.5596276106934002	0.6394055973266498	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
