label	statistic	observed	model_median	lo	hi	ppp	covered
log-power-pmu.klw	dp_second_high	0.03700550076489928	0.024648743069795698	-0.02819843982250002	0.07311799249205257	0.2775	True
log-power-pmu.klw	dp_second_mean	0.05276153629979372	0.026591224474904272	-0.002325547975702765	0.062226705408372836	0.08	True
log-power-pmu.klw	order_contrast	0.04634131164427492	0.0057922733154930905	-0.03534473539548721	0.05170298007560274	0.0475	True
log-power-pmu.klw	stake_slope_second	-0.022942746476581066	-0.006860224153457328	-0.07152048411070978	0.06613702275168432	0.6825	True
log-power-pmu.klw	three_way	-0.027590793893314813	-0.0042541290838504775	-0.09771428172544934	0.0830659404112521	0.6725	True
log-power-pmu.klw	slope_second_ctbs	-0.10307985756335969	-0.011295238140801855	-0.1234604253564615	0.08798158922132633	0.9625	True
log-power-pmu.klw	slope_contrast	-0.09379377187391535	-0.013446196969354063	-0.15456532212153318	0.12037328055118456	0.88	True
