label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power-n1n2psd.pathfinder.klw	Risky first	0	ips	0.4839547561685316	0.3776808854338885	0.5945878350594781	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.06556343642489154	-0.19932271849793298	0.06879458705117932	0.835	12.658976207642393
log-power-n1n2psd.pathfinder.klw	Risky first	0	vertex	0.5495181925934233	0.45842202137452004	0.6422670307456966	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.06556343642489154	-0.19932271849793298	0.06879458705117932	0.835	12.658976207642393
log-power-n1n2psd.pathfinder.klw	Risky first	1	ips	0.3942336395504797	0.2923836846002459	0.49274623637092385	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.056803553291999966	-0.19679739562783197	0.08023770228903429	0.755	23.03832248734635
log-power-n1n2psd.pathfinder.klw	Risky first	1	vertex	0.4510371928424797	0.3500519797883187	0.5459546557662965	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.056803553291999966	-0.19679739562783197	0.08023770228903429	0.755	23.03832248734635
log-power-n1n2psd.pathfinder.klw	Risky first	2	ips	0.1660879396038041	0.055019141094632955	0.29594704467918515	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.02820122150111799	-0.1660519137769524	0.12659466332978106	0.645	42.19430425378515
log-power-n1n2psd.pathfinder.klw	Risky first	2	vertex	0.19428916110492211	0.09589053812435983	0.3016396958898906	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.02820122150111799	-0.1660519137769524	0.12659466332978106	0.645	42.19430425378515
log-power-n1n2psd.pathfinder.klw	Risky second	0	ips	0.4965261026096949	0.37987339792385805	0.5985055236064268	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.1048513905500182	-0.25084368750579167	0.028349380833065815	0.9175	12.677857142857142
log-power-n1n2psd.pathfinder.klw	Risky second	0	vertex	0.601377493159713	0.5024867214944214	0.6991958672081495	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.1048513905500182	-0.25084368750579167	0.028349380833065815	0.9175	12.677857142857142
log-power-n1n2psd.pathfinder.klw	Risky second	1	ips	0.36340074510294607	0.2624921928595498	0.47448518080509006	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.06871997923773342	-0.20360241313925295	0.07918981493953373	0.8325	23.129696531791907
log-power-n1n2psd.pathfinder.klw	Risky second	1	vertex	0.4321207243406795	0.3390989936856154	0.5217591199841732	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.06871997923773342	-0.20360241313925295	0.07918981493953373	0.8325	23.129696531791907
log-power-n1n2psd.pathfinder.klw	Risky second	2	ips	0.1260485312387209	0.016206198279005636	0.23804006649765996	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	-0.011903088927562843	-0.16217581378919554	0.1559329216353551	0.555	42.25394548063128
log-power-n1n2psd.pathfinder.klw	Risky second	2	vertex	0.13795162016628373	0.024062428857807957	0.24927794424829247	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	-0.011903088927562843	-0.16217581378919554	0.1559329216353551	0.555	42.25394548063128
