label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
chf-weber-percmem	Risky first	1	0.0021396825396825404	-0.06388095238095239	0.06828571428571426	0.53	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
chf-weber-percmem	Risky first	2	-0.002240731292517006	-0.06690107709750567	0.061903628117913743	0.48	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
chf-weber-percmem	Risky first	3	0.00141388888888889	-0.06738095238095237	0.06113492063492061	0.5275	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
chf-weber-percmem	Risky first	4	0.0031458333333333355	-0.06383531746031747	0.06809523809523808	0.5575	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
chf-weber-percmem	Risky first	5	0.0028398242630385496	-0.06340844671201815	0.0716833900226757	0.5175	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
chf-weber-percmem	Risky first	6	0.002767261904761903	-0.06532738095238097	0.058998015873015855	0.5375	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
chf-weber-percmem	Risky second	1	0.0072515873015873014	-0.05876190476190475	0.07809523809523808	0.5875	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
chf-weber-percmem	Risky second	2	0.005906235827664399	-0.06319727891156462	0.07393650793650788	0.56	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
chf-weber-percmem	Risky second	3	0.004825396825396825	-0.059376984126984104	0.07921428571428571	0.5425	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
chf-weber-percmem	Risky second	4	0.008326785714285715	-0.06270634920634921	0.07987499999999996	0.5975	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
chf-weber-percmem	Risky second	5	0.011751984126984125	-0.048223356009070295	0.07343480725623583	0.6375	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
chf-weber-percmem	Risky second	6	0.012026190476190477	-0.04478571428571429	0.07338095238095232	0.64	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
