label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-cspl7-percpmu.mapjitter.klw	Risky first	7.0	0.01689657287157287	-0.04441161616161616	0.07756024531024526	0.7025	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-cspl7-percpmu.mapjitter.klw	Risky first	10.0	0.007580086580086581	-0.054474025974025966	0.07480627705627681	0.56	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-cspl7-percpmu.mapjitter.klw	Risky first	14.0	0.002188744588744589	-0.06026406926406928	0.07609956709956707	0.51	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-cspl7-percpmu.mapjitter.klw	Risky first	20.0	-0.0030571428571428577	-0.07374242424242425	0.06482034632034621	0.46	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-cspl7-percpmu.mapjitter.klw	Risky first	28.0	0.025417099567099567	-0.04649999999999999	0.0852835497835497	0.785	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-cspl7-percpmu.mapjitter.klw	Risky second	7.0	0.03190530303030303	-0.03507034632034633	0.08836038961038957	0.8425	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-cspl7-percpmu.mapjitter.klw	Risky second	10.0	0.031168506493506495	-0.030283549783549784	0.089775974025974	0.825	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-cspl7-percpmu.mapjitter.klw	Risky second	14.0	0.03181601731601732	-0.033338744588744584	0.10043831168831167	0.845	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-cspl7-percpmu.mapjitter.klw	Risky second	20.0	0.02356709956709957	-0.035102813852813844	0.09114718614718613	0.7775	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-cspl7-percpmu.mapjitter.klw	Risky second	28.0	0.040785714285714286	-0.021428571428571425	0.10714285714285714	0.8925	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
