label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-spsd.pathfinder.klw	Risky first	0	ips	0.5569788681660861	0.5262043729772611	0.5945642513783823	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-spsd.pathfinder.klw	Risky first	0	vertex	0.5477443286245918	0.5114893483709273	0.5855020071824583	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-spsd.pathfinder.klw	Risky first	1	ips	0.5364774143150083	0.502087068320151	0.5706602301207564	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-spsd.pathfinder.klw	Risky first	1	vertex	0.5205847448070137	0.4845152746904184	0.5539016024272547	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-spsd.pathfinder.klw	Risky first	2	ips	0.5079106497303865	0.4711618440039493	0.5457206842864738	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-spsd.pathfinder.klw	Risky first	2	vertex	0.4901499085280045	0.4558816236223357	0.5235822432641318	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-spsd.pathfinder.klw	Risky second	0	ips	0.5334858781152014	0.4938516800659658	0.56896932808211	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-spsd.pathfinder.klw	Risky second	0	vertex	0.5211074290162636	0.4875579750241405	0.5552709669194632	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-spsd.pathfinder.klw	Risky second	1	ips	0.6018324686972077	0.5709431064291746	0.6362515221399565	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-spsd.pathfinder.klw	Risky second	1	vertex	0.5737739310397205	0.5386120224804435	0.6084670008354218	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-spsd.pathfinder.klw	Risky second	2	ips	0.6294421087892892	0.5946788399570354	0.6668038304636049	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-spsd.pathfinder.klw	Risky second	2	vertex	0.6004452798663326	0.555985171261487	0.6375988835725678	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
