label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n1n2.mapjitter.klw.ti0.1	Risky first	1	-0.0048960317460317445	-0.06826190476190475	0.060976190476190455	0.45	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-n1n2.mapjitter.klw.ti0.1	Risky first	2	-0.005742942176870748	-0.0714155328798186	0.06297619047619042	0.4425	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-n1n2.mapjitter.klw.ti0.1	Risky first	3	-0.003911904761904761	-0.08113492063492063	0.05699603174603173	0.46	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-n1n2.mapjitter.klw.ti0.1	Risky first	4	-0.0044515873015873	-0.08061507936507933	0.06501190476190476	0.4275	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-n1n2.mapjitter.klw.ti0.1	Risky first	5	-0.0025171485260770976	-0.06871145124716553	0.0685382653061224	0.485	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-n1n2.mapjitter.klw.ti0.1	Risky first	6	0.0016799603174603183	-0.06658928571428573	0.06581944444444443	0.5375	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-n1n2.mapjitter.klw.ti0.1	Risky second	1	0.0124015873015873	-0.05113492063492063	0.07842063492063492	0.63	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-n1n2.mapjitter.klw.ti0.1	Risky second	2	0.009837641723356008	-0.05416439909297051	0.07573469387755094	0.6275	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-n1n2.mapjitter.klw.ti0.1	Risky second	3	0.005685714285714286	-0.06320238095238095	0.07654365079365076	0.5575	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-n1n2.mapjitter.klw.ti0.1	Risky second	4	0.0041285714285714285	-0.07287301587301588	0.06873809523809522	0.565	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-n1n2.mapjitter.klw.ti0.1	Risky second	5	0.010772448979591837	-0.06283446712018143	0.07772023809523808	0.6525	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-n1n2.mapjitter.klw.ti0.1	Risky second	6	0.014997619047619048	-0.05047619047619047	0.08192857142857142	0.67	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
