label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power+weber-percmem.mapjitter.klw	Risky first	0	ips	0.47568648128206314	0.3789699529248262	0.5771617412517084	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.08122810411145936	-0.21483851146501695	0.056863608814819666	0.8725	12.658976207642393
log-power+weber-percmem.mapjitter.klw	Risky first	0	vertex	0.5569145853935225	0.4538610365089898	0.6493810482647783	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.08122810411145936	-0.21483851146501695	0.056863608814819666	0.8725	12.658976207642393
log-power+weber-percmem.mapjitter.klw	Risky first	1	ips	0.3859597879332706	0.2903812373240628	0.485942871997488	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.04331797601594506	-0.17817962934273066	0.09201568382464058	0.7025	23.03832248734635
log-power+weber-percmem.mapjitter.klw	Risky first	1	vertex	0.42927776394921563	0.3371032346328045	0.5274073853626197	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.04331797601594506	-0.17817962934273066	0.09201568382464058	0.7025	23.03832248734635
log-power+weber-percmem.mapjitter.klw	Risky first	2	ips	0.15905910250166044	0.03713586042040188	0.2732722611971972	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.004974306543842923	-0.1700009442705225	0.13825946887577859	0.515	42.19430425378515
log-power+weber-percmem.mapjitter.klw	Risky first	2	vertex	0.16403340904550334	0.05467615853332748	0.27277779392195917	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.004974306543842923	-0.1700009442705225	0.13825946887577859	0.515	42.19430425378515
log-power+weber-percmem.mapjitter.klw	Risky second	0	ips	0.5036884094520283	0.3937608317757557	0.6006953296657437	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.10169430973345453	-0.23015001513961106	0.02322717476643414	0.9325	12.677857142857142
log-power+weber-percmem.mapjitter.klw	Risky second	0	vertex	0.6053827191854828	0.5115366990514316	0.6906029712838115	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.10169430973345453	-0.23015001513961106	0.02322717476643414	0.9325	12.677857142857142
log-power+weber-percmem.mapjitter.klw	Risky second	1	ips	0.37216209952126195	0.2771268372954787	0.47758034437174013	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.05283249330490034	-0.1886603626567262	0.0718820279888557	0.7725	23.129696531791907
log-power+weber-percmem.mapjitter.klw	Risky second	1	vertex	0.4249945928261623	0.3355852498395024	0.5198008911044486	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.05283249330490034	-0.1886603626567262	0.0718820279888557	0.7725	23.129696531791907
log-power+weber-percmem.mapjitter.klw	Risky second	2	ips	0.14668668957156686	0.03974826260321335	0.24788653586259293	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	0.008447415539946337	-0.1266901251274259	0.1472176787242216	0.46	42.25394548063128
log-power+weber-percmem.mapjitter.klw	Risky second	2	vertex	0.13823927403162053	0.04285994539790453	0.24538114766902586	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	0.008447415539946337	-0.1266901251274259	0.1472176787242216	0.46	42.25394548063128
