label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-spl5-n1n2	Risky first	7.0	ips	0.6277940476190477	0.5785119047619048	0.6819047619047619	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-spl5-n1n2	Risky first	7.0	vertex	0.6402202380952382	0.596475468975469	0.6856421356421356	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-spl5-n1n2	Risky first	10.0	ips	0.5830232683982683	0.5389502164502165	0.6275	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-spl5-n1n2	Risky first	10.0	vertex	0.5896745670995671	0.5476742424242425	0.6329145021645021	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-spl5-n1n2	Risky first	14.0	ips	0.5203414502164502	0.475530303030303	0.5673593073593073	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-spl5-n1n2	Risky first	14.0	vertex	0.5210925324675325	0.47917099567099564	0.5661136363636363	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-spl5-n1n2	Risky first	20.0	ips	0.4642099567099567	0.417521645021645	0.508452380952381	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-spl5-n1n2	Risky first	20.0	vertex	0.48086612554112557	0.43053463203463205	0.5315162337662337	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-spl5-n1n2	Risky first	28.0	ips	0.4523333333333334	0.40476190476190477	0.4928571428571429	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-spl5-n1n2	Risky first	28.0	vertex	0.42490064935064936	0.381719696969697	0.47121320346320344	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-spl5-n1n2	Risky second	7.0	ips	0.5911525974025974	0.5470725108225108	0.6352922077922077	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-spl5-n1n2	Risky second	7.0	vertex	0.5734280303030304	0.5289989177489178	0.616888528138528	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-spl5-n1n2	Risky second	10.0	ips	0.6020471861471861	0.5615454545454546	0.648538961038961	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-spl5-n1n2	Risky second	10.0	vertex	0.5962727272727273	0.550400432900433	0.6417748917748918	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-spl5-n1n2	Risky second	14.0	ips	0.6196314935064935	0.5733658008658008	0.6617207792207793	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-spl5-n1n2	Risky second	14.0	vertex	0.6024724025974026	0.5556277056277057	0.6498214285714285	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-spl5-n1n2	Risky second	20.0	ips	0.6150654761904762	0.5651406926406927	0.6627705627705627	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-spl5-n1n2	Risky second	20.0	vertex	0.5869285714285714	0.5357142857142857	0.6333928571428572	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-spl5-n1n2	Risky second	28.0	ips	0.5559880952380951	0.511904761904762	0.6071428571428571	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-spl5-n1n2	Risky second	28.0	vertex	0.5320952380952381	0.4857142857142857	0.5786309523809524	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
