label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-pmusd	Risky first	0	ips	0.5756895722244241	0.5405451963879652	0.6143385338186311	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl3-pmusd	Risky first	0	vertex	0.5478067444043008	0.5103539503520707	0.5856330924714384	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl3-pmusd	Risky first	1	ips	0.5336098756089358	0.49953409769011275	0.5663574737710075	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl3-pmusd	Risky first	1	vertex	0.5128666252146792	0.4784355562001515	0.5457190228563515	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl3-pmusd	Risky first	2	ips	0.5168649084833296	0.4781251993620415	0.5589721083010557	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl3-pmusd	Risky first	2	vertex	0.4996666868820893	0.4644698924226788	0.5399635474604515	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl3-pmusd	Risky second	0	ips	0.547479908646074	0.5073324518004969	0.5852185984441622	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl3-pmusd	Risky second	0	vertex	0.5159388774967723	0.47545800377567293	0.5541694414607948	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl3-pmusd	Risky second	1	ips	0.6281930570792911	0.5931673364720689	0.6612020388697744	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl3-pmusd	Risky second	1	vertex	0.5888896958304853	0.5539404951773372	0.6228900660742765	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl3-pmusd	Risky second	2	ips	0.6379066142086819	0.6007660438976228	0.6749109163601644	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl3-pmusd	Risky second	2	vertex	0.6064615516062885	0.5665293726741095	0.6467934609250399	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
