label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power-n1n2psd.pathfinder.klw	Risky first	0	ips	0.7202947288851378	0.542577512904279	0.90613767589158	0.8885830806718236	35	-0.0005146721562463466	-0.24826044606324432	0.23534110523881135	0.4925	0.033574757163430724	12.647988505747126
log-power-n1n2psd.pathfinder.klw	Risky first	0	vertex	0.7208094010413842	0.571765183131781	0.8864336008805	0.8550083235083928	35	-0.0005146721562463466	-0.24826044606324432	0.23534110523881135	0.4925	0.033574757163430724	12.670043415340087
log-power-n1n2psd.pathfinder.klw	Risky first	1	ips	0.7401862205972455	0.5587794222285618	0.9143917907449004	0.941889085776863	35	-0.0328391539339417	-0.2506326770069445	0.19835796321805035	0.6	0.043427277693693034	23.08393113342898
log-power-n1n2psd.pathfinder.klw	Risky first	1	vertex	0.7730253745311874	0.5988946581365957	0.9333680233802495	0.89846180808317	35	-0.0328391539339417	-0.2506326770069445	0.19835796321805035	0.6	0.043427277693693034	22.99198250728863
log-power-n1n2psd.pathfinder.klw	Risky first	2	ips	0.602595176033141	0.39561289684265377	0.8072777790992379	0.8717315848873645	35	-0.02982344478907235	-0.28600760728360347	0.23654262789127914	0.5775	-0.0898690131339469	42.27161383285303
log-power-n1n2psd.pathfinder.klw	Risky first	2	vertex	0.6324186208222132	0.44496768168940815	0.8313356601525135	0.9616005980213114	35	-0.02982344478907235	-0.28600760728360347	0.23654262789127914	0.5775	-0.0898690131339469	42.116883116883116
log-power-n1n2psd.pathfinder.klw	Risky second	0	ips	0.7725553631942615	0.5733081659592185	0.9493234720238383	0.9915735592313322	35	-0.02381280899544131	-0.274368827597495	0.20515750438310487	0.5525	0.06585172084157309	12.667142857142856
log-power-n1n2psd.pathfinder.klw	Risky second	0	vertex	0.7963681721897029	0.6309390702583653	0.9518948301640964	0.9257218383897591	35	-0.02381280899544131	-0.274368827597495	0.20515750438310487	0.5525	0.06585172084157309	12.688571428571429
log-power-n1n2psd.pathfinder.klw	Risky second	1	ips	0.7149749910214621	0.5190160544455814	0.8782927504157003	0.6985017255518281	35	-0.03152271241035637	-0.23818848661183648	0.20839652207134074	0.61	-0.19087743802583457	23.160377358490567
log-power-n1n2psd.pathfinder.klw	Risky second	1	vertex	0.7464977034318184	0.5865575072107958	0.915052627365461	0.8893791635776627	35	-0.03152271241035637	-0.23818848661183648	0.20839652207134074	0.61	-0.19087743802583457	23.09928057553957
log-power-n1n2psd.pathfinder.klw	Risky second	2	ips	0.5747484753401986	0.3824083672529608	0.7822654510979852	0.6636328253270827	35	-0.022209953335446217	-0.2714382048149911	0.28048088579362257	0.59	-0.08177991376276184	42.263988522238165
log-power-n1n2psd.pathfinder.klw	Risky second	2	vertex	0.5969584286756447	0.3949829012449887	0.7927717354538563	0.7454127390898445	35	-0.022209953335446217	-0.2714382048149911	0.28048088579362257	0.59	-0.08177991376276184	42.24390243902439
