label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-percmem.klw	Risky first	0	ips	0.5545761049555388	0.5164007003120228	0.5916215618623845	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-weber-percmem.klw	Risky first	0	vertex	0.555288340711085	0.5188442534908699	0.5924086596361033	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-weber-percmem.klw	Risky first	1	ips	0.5262154921936877	0.4922349407067452	0.5598688604628453	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-weber-percmem.klw	Risky first	1	vertex	0.5296909591268724	0.49583199787091875	0.5655508056492135	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-weber-percmem.klw	Risky first	2	ips	0.49826059276980333	0.46121703880914405	0.5365354864433811	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-weber-percmem.klw	Risky first	2	vertex	0.5053937472915802	0.4705143752875951	0.5392123803269313	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-weber-percmem.klw	Risky second	0	ips	0.5327843304147816	0.4944808585316104	0.5657719054128829	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-weber-percmem.klw	Risky second	0	vertex	0.526036701873732	0.4905824056895486	0.5628521032017273	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-weber-percmem.klw	Risky second	1	ips	0.5829096663864908	0.5509886283061869	0.6187447173446732	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-weber-percmem.klw	Risky second	1	vertex	0.5737628085364928	0.5382234563681931	0.6083890028100554	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-weber-percmem.klw	Risky second	2	ips	0.6216015715696166	0.5857541282860832	0.6578990115982598	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-weber-percmem.klw	Risky second	2	vertex	0.6209113522442471	0.5806673501936659	0.6552806447938027	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
