label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl6-percpmu.mapjitter.klw	Risky first	7.0	0.018184379509379508	-0.050005772005772005	0.08463744588744586	0.72	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-spl6-percpmu.mapjitter.klw	Risky first	10.0	0.00779848484848485	-0.06303787878787881	0.07329545454545454	0.57	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-spl6-percpmu.mapjitter.klw	Risky first	14.0	0.001481818181818182	-0.06477380952380951	0.06950324675324673	0.5075	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-spl6-percpmu.mapjitter.klw	Risky first	20.0	0.004672402597402597	-0.06165584415584416	0.07615367965367965	0.5525	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-spl6-percpmu.mapjitter.klw	Risky first	28.0	0.02048560606060606	-0.04955411255411255	0.0852056277056277	0.74	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-spl6-percpmu.mapjitter.klw	Risky second	7.0	0.03224837662337662	-0.031185064935064944	0.0907034632034632	0.87	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-spl6-percpmu.mapjitter.klw	Risky second	10.0	0.03038419913419913	-0.034164502164502154	0.0935411255411255	0.82	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-spl6-percpmu.mapjitter.klw	Risky second	14.0	0.032018398268398265	-0.031390692640692636	0.09552489177489172	0.8375	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-spl6-percpmu.mapjitter.klw	Risky second	20.0	0.030185064935064933	-0.03464285714285714	0.08986471861471858	0.8125	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-spl6-percpmu.mapjitter.klw	Risky second	28.0	0.033440476190476194	-0.02380952380952381	0.10244047619047615	0.845	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
