label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber-psd	Risky first	1	0.011203968253968254	-0.048269841269841275	0.07175396825396824	0.655	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-weber-psd	Risky first	2	0.016343650793650792	-0.04464427437641723	0.08042630385487527	0.7	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-weber-psd	Risky first	3	0.01977063492063492	-0.04746031746031746	0.08956349206349203	0.705	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-weber-psd	Risky first	4	0.022837896825396827	-0.04524999999999999	0.09223015873015873	0.7525	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-weber-psd	Risky first	5	0.020126899092970524	-0.040005385487528335	0.08276417233560085	0.7475	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-weber-psd	Risky first	6	0.01890535714285714	-0.04033333333333333	0.0709563492063492	0.7425	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-weber-psd	Risky second	1	0.020015079365079368	-0.0434920634920635	0.08352380952380951	0.735	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-weber-psd	Risky second	2	0.024869160997732426	-0.0419625850340136	0.09658503401360537	0.76	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-weber-psd	Risky second	3	0.027248015873015872	-0.03892460317460319	0.09621825396825394	0.77	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-weber-psd	Risky second	4	0.027203968253968255	-0.041676587301587305	0.0900813492063492	0.7975	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-weber-psd	Risky second	5	0.023460402494331064	-0.03701360544217687	0.07906292517006802	0.8	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-weber-psd	Risky second	6	0.01921666666666667	-0.030500000000000006	0.06761904761904762	0.78	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
